gene,kappa_mu,kappa_vg_all,kappa_vg_int,kappa_dual_int,kappa_dual_all,kappa_c,kappa_v_lex,n_rxns
b1207,0.33037084346013756,0.33037084346013756,0.33037084346013756,0.0,0.0,0.0,0.0954356596690476,1
b3844,0.7741028146989102,0.7741028146989102,0.7741028146989102,0.015423536242846984,0.015423536242846984,0.0,0.5239677397971391,6
b4090,10.244752459184367,10.244752459184367,10.244752459184367,0.0,0.0,0.0,0.7893879507164887,2
b2914,10.244752459184367,10.244752459184367,10.244752459184367,0.0,0.0,0.0,0.7893879507164887,1
b4301,20.230761130208894,20.230761130208894,20.230761130208894,0.0,0.0,0.0,1.2208935241712346,1
b3386,20.230761130208894,20.230761130208894,20.230761130208894,0.0,0.0,0.0,1.2208935241712346,1
b3870,0.6412043459817234,0.6412043459817234,0.6412043459817234,0.0,0.0,0.0,0.3595010557084308,1
b1297,0.6412043459817234,0.6412043459817234,0.6412043459817234,0.0,0.0,0.0,0.3595010557084308,2
b2913,1.3713863665551465,1.3713863665551465,1.3713863665551465,0.0,0.0,0.0,0.33333740707493936,1
b4388,1.3713863665551465,1.3713863665551465,1.3713863665551465,0.0,0.0,0.0,0.33333740707493936,1
b0907,1.3713863665551465,1.3713863665551465,1.3713863665551465,0.0,0.0,0.0,0.33333740707493936,2
b2465,10.137322104439512,10.137322104439512,10.137322104439512,0.0,0.0,0.0,0.357341104989479,2
b2464,2.9365451967470144,2.9365451967470144,2.9365451967470144,0.0,0.0,0.0,0.0023763084123115228,1
b2935,10.137322104439512,10.137322104439512,10.137322104439512,0.0,0.0,0.0,0.357341104989479,2
b0008,2.9365451967470144,2.9365451967470144,2.9365451967470144,0.0,0.0,0.0,0.0023763084123115228,1
b2551,1.3106502626334353,1.3106502626334353,1.3106502626334353,0.025749217027095105,0.025749217027095105,0.0,0.14271221559199473,6
b3433,0.37859852999329746,0.37859852999329746,0.37859852999329746,0.0,0.0,0.0,0.12533290392795063,1
b0002,0.37859852999329746,0.37859852999329746,0.37859852999329746,0.0,0.0,0.0,0.12533290392795063,2
b4024,0.37859852999329746,0.37859852999329746,0.37859852999329746,0.0,0.0,0.0,0.12533290392795063,1
b3940,0.37859852999329746,0.37859852999329746,0.37859852999329746,0.0,0.0,0.0,0.12533290392795063,2
b2290,0.205879214389606,0.205879214389606,0.205879214389606,0.0,0.0,0.0,0.03706229088011859,1
b2379,0.205879214389606,0.205879214389606,0.205879214389606,0.0,0.0,0.0,0.03706229088011859,1
b0529,2.4961181961653187,2.4961181961653187,2.4961181961653187,0.0,0.0,0.0,0.11846787394909879,2
b3493,0.3416107728415181,0.3416107728415181,0.3416107728415181,0.0,0.0,0.0,0.102039981526906,1
b2987,0.3416107728415181,0.3416107728415181,0.3416107728415181,0.0,0.0,0.0,0.102039981526906,1
b0078,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,2
b0077,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,2
b3774,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,3
b3671,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,2
b3670,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,2
b3771,0.30961031602866207,0.30961031602866207,0.30961031602866207,0.0,0.0,0.0,0.08381815576211986,2
