gene_bnumber,gene_name,n_reactions_total,n_reactions_active,active_reactions,dominant_gpr_class,subsystem_max_kappa_rxn,kappa_V_T1,kappa_V_T2,kappa_V_T3,kappa_V_T4,kappa_V_T5,kappa_V_T6,kappa_V_T7,kappa_V_T8,kappa_V_max,kappa_V_variance,in_lemuth92,in_mapped15
b3735,b3735,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3736,b3736,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3737,b3737,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3738,b3738,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3739,b3739,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3732,b3732,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3733,b3733,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3734,b3734,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
b3731,b3731,1,1,ATPS4rpp,mixed,Oxidative Phosphorylation,0.0,18.665199854488243,74.66079941795316,154.2795425472538,262.4793729537401,357.26359096481286,421.1335717168893,466.6299963622043,466.6299963622043,29537.779541722037,False,False
s0001,s0001,39,11,MTHTHFSs; OMCDC; MEOHtrpp; CO2tpp; H2Otex; G5SADs; NH4tpp; O2tpp; FESD1s; DHPTDCs2; H2Otpp,single,"Transport, Inner Membrane",0.0,13.207802234862713,52.83120893945109,109.17074034753136,185.73471892774785,252.80558965165648,298.0010379240733,330.19505587154964,330.19505587154964,14790.187197329378,False,False
b0875,b0875,1,1,H2Otpp,isozyme-or,"Transport, Inner Membrane",0.0,13.207802234862713,52.83120893945109,109.17074034753136,185.73471892774785,252.80558965165648,298.0010379240733,330.19505587154964,330.19505587154964,14790.187197329378,False,False
b0241,b0241,270,20,MEOHtex; CLtex; SO4tex; MNtex; PItex; Htex; COBALT2tex; NH4tex; Zn2tex; CU2tex; NI2tex; GLCtex_copy1; MOBDtex; CO2tex; H2Otex; MG2tex; Ktex; O2tex; CA2tex; FE2tex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b0957,b0957,1,1,H2Otex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b3875,b3875,1,1,H2Otex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b2215,b2215,271,20,MEOHtex; CLtex; SO4tex; MNtex; PItex; Htex; COBALT2tex; NH4tex; Zn2tex; CU2tex; NI2tex; GLCtex_copy1; MOBDtex; CO2tex; H2Otex; MG2tex; Ktex; O2tex; CA2tex; FE2tex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b0929,b0929,271,20,MEOHtex; CLtex; SO4tex; MNtex; PItex; Htex; COBALT2tex; NH4tex; Zn2tex; CU2tex; NI2tex; GLCtex_copy1; MOBDtex; CO2tex; H2Otex; MG2tex; Ktex; O2tex; CA2tex; FE2tex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b1377,b1377,270,20,MEOHtex; CLtex; SO4tex; MNtex; PItex; Htex; COBALT2tex; NH4tex; Zn2tex; CU2tex; NI2tex; GLCtex_copy1; MOBDtex; CO2tex; H2Otex; MG2tex; Ktex; O2tex; CA2tex; FE2tex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b1319,b1319,1,1,H2Otex,isozyme-or,"Transport, Outer Membrane Porin",0.0,13.207802234862687,52.83120893945103,109.1707403475313,185.73471892774776,252.80558965165636,298.0010379240733,330.1950558715495,330.1950558715495,14790.187197329371,False,False
b0431,b0431,1,1,CYTBO3_4pp,complex-and,Oxidative Phosphorylation,0.0,7.407570757147876,29.630283028591542,61.22820203954979,104.1689637723912,141.7855340235324,167.13331520814742,185.18926892869518,185.18926892869518,4652.262088463177,False,False
b0432,b0432,1,1,CYTBO3_4pp,complex-and,Oxidative Phosphorylation,0.0,7.407570757147876,29.630283028591542,61.22820203954979,104.1689637723912,141.7855340235324,167.13331520814742,185.18926892869518,185.18926892869518,4652.262088463177,False,False
b0430,b0430,1,1,CYTBO3_4pp,complex-and,Oxidative Phosphorylation,0.0,7.407570757147876,29.630283028591542,61.22820203954979,104.1689637723912,141.7855340235324,167.13331520814742,185.18926892869518,185.18926892869518,4652.262088463177,False,False
b0429,b0429,1,1,CYTBO3_4pp,complex-and,Oxidative Phosphorylation,0.0,7.407570757147876,29.630283028591542,61.22820203954979,104.1689637723912,141.7855340235324,167.13331520814742,185.18926892869518,185.18926892869518,4652.262088463177,False,False
b2285,b2285,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2283,b2283,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2286,b2286,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2276,b2276,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2281,b2281,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2277,b2277,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2278,b2278,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2279,b2279,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2287,b2287,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2288,b2288,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2284,b2284,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2282,b2282,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b2280,b2280,3,1,NADH16pp,complex-and,Oxidative Phosphorylation,0.0,5.820654505637682,23.28261802255073,48.111347398160625,81.85295398552867,111.41096514696949,131.32851728344795,145.5163626409395,145.5163626409395,2872.4746159552433,False,False
b1779,b1779,2,2,E4PD; GAPD,isozyme-or,Glycolysis/Gluconeogenesis,0.0,1.6738216779856399,6.695286711942523,13.835182307100384,23.538117346673523,32.03799305519459,37.76560160955189,41.845541949642005,41.845541949642005,237.53681682801937,False,False
b2926,b2926,1,1,PGK,single,Glycolysis/Gluconeogenesis,0.0,1.673821677985642,6.6952867119425274,13.835182307100384,23.53811734667353,32.03799305519459,37.76560160955189,41.845541949642005,41.845541949642005,237.5368168280193,False,False
b2779,b2779,1,1,ENO,single,Glycolysis/Gluconeogenesis,0.0,1.3385009481774888,5.3540037927098885,11.063546899780144,18.822669583746766,25.619744711210988,30.199927643256167,33.46252370443901,33.46252370443901,151.89725382924803,False,False
b0755,b0755,1,1,PGM,isozyme-or,Glycolysis/Gluconeogenesis,0.0,1.3385009481774888,5.354003792709885,11.063546899780139,18.822669583746748,25.61974471121098,30.199927643256157,33.46252370443899,33.46252370443899,151.89725382924792,False,False
b3612,b3612,1,1,PGM,isozyme-or,Glycolysis/Gluconeogenesis,0.0,1.3385009481774888,5.354003792709885,11.063546899780139,18.822669583746748,25.61974471121098,30.199927643256157,33.46252370443899,33.46252370443899,151.89725382924792,False,False
b4395,b4395,1,1,PGM,isozyme-or,Glycolysis/Gluconeogenesis,0.0,1.3385009481774888,5.354003792709885,11.063546899780139,18.822669583746748,25.61974471121098,30.199927643256157,33.46252370443899,33.46252370443899,151.89725382924792,False,False
b0451,b0451,1,1,NH4tpp,isozyme-or,Inorganic Ion Transport and Metabolism,0.0,0.7398117817259905,2.9592471269040095,6.115006758328268,10.403603180520852,14.1604598845977,16.692003325190967,18.495294543147853,18.495294543147853,46.403959868708625,False,False
b2417,b2417,6,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1101,b1101,2,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b2415,b2415,18,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b2416,b2416,19,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1819,b1819,5,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1817,b1817,5,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1621,b1621,2,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1818,b1818,5,1,GLCptspp,mixed,"Transport, Inner Membrane",0.0,0.6399999999999997,2.5600000000000005,5.289999999999999,9.0,12.25,14.44,16.0,16.0,34.72741875,False,False
b1761,b1761,1,1,GLUDy,single,Glutamate Metabolism,0.0,0.46378120080350266,1.8551248032140373,3.833441487891149,6.52192313629882,8.877062046628884,10.464063343128197,11.594530020086626,11.594530020086626,18.236388569930583,False,False
b0116,b0116,3,3,GLYCL; PDH; AKGDH,complex-and,Glycolysis/Gluconeogenesis,0.0,0.3849938602294562,1.5399754409178104,3.1822148759592483,5.413976159476943,7.3690231059547635,8.686423971427516,9.624846505736869,9.624846505736869,12.566668621517813,False,False
b0115,b0115,1,1,PDH,complex-and,Glycolysis/Gluconeogenesis,0.0,0.3849938602294562,1.5399754409178104,3.1822148759592483,5.413976159476943,7.3690231059547635,8.686423971427516,9.624846505736869,9.624846505736869,12.566668621517813,False,False
b0114,b0114,1,1,PDH,complex-and,Glycolysis/Gluconeogenesis,0.0,0.3849938602294562,1.5399754409178104,3.1822148759592483,5.413976159476943,7.3690231059547635,8.686423971427516,9.624846505736869,9.624846505736869,12.566668621517813,False,False
b3916,b3916,3,1,PFK,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.37960566893160547,1.518422675726414,3.1376781072628592,5.3382047193507836,7.265889756894134,8.564852905269506,9.490141723290314,9.490141723290314,12.217375857920523,False,False
b1723,b1723,1,1,PFK,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.37960566893160547,1.518422675726414,3.1376781072628592,5.3382047193507836,7.265889756894134,8.564852905269506,9.490141723290314,9.490141723290314,12.217375857920523,False,False
b1773,b1773,1,1,FBA,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.37960566893160547,1.518422675726414,3.137678107262858,5.3382047193507836,7.265889756894134,8.564852905269504,9.490141723290312,9.490141723290312,12.21737585792052,False,False
b2925,b2925,2,1,FBA,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.37960566893160547,1.518422675726414,3.137678107262858,5.3382047193507836,7.265889756894134,8.564852905269504,9.490141723290312,9.490141723290312,12.21737585792052,False,False
b2097,b2097,1,1,FBA,isozyme-or,Glycolysis/Gluconeogenesis,0.0,0.37960566893160547,1.518422675726414,3.137678107262858,5.3382047193507836,7.265889756894134,8.564852905269504,9.490141723290312,9.490141723290312,12.21737585792052,True,True
b3919,b3919,1,1,TPI,single,Glycolysis/Gluconeogenesis,0.0,0.365865993948833,1.4634639757953278,3.024111106233378,5.144990539905548,7.002903790427003,8.254851488470699,9.146649848720998,9.146649848720998,11.348975177790944,False,False
b4025,b4025,1,1,PGI,single,Glycolysis/Gluconeogenesis,0.0,0.20824127024941866,0.8329650809976754,1.7212442494053302,2.9283928628824216,3.985868063367741,4.698443660002458,5.20603175623541,5.20603175623541,3.6765981509043932,False,False
b0720,b0720,1,1,CS,single,Citric Acid Cycle,0.0,0.13561210206744176,0.5424484082697598,1.1209187811512349,1.9070451853234498,2.5957003911347054,3.0597480528967522,3.390302551686155,3.390302551686155,1.5592273772063543,False,False
b0118,b0118,3,2,ACONTa; ACONTb,isozyme-or,Citric Acid Cycle,0.0,0.1356121020674421,0.5424484082697602,1.1209187811512349,1.9070451853234505,2.5957003911347054,3.0597480528967522,3.390302551686155,3.390302551686155,1.559227377206354,False,False
b1276,b1276,2,2,ACONTa; ACONTb,isozyme-or,Citric Acid Cycle,0.0,0.1356121020674421,0.5424484082697602,1.1209187811512349,1.9070451853234505,2.5957003911347054,3.0597480528967522,3.390302551686155,3.390302551686155,1.559227377206354,False,False
b1136,b1136,1,1,ICDHyr,single,Citric Acid Cycle,0.0,0.13561210206744176,0.5424484082697598,1.1209187811512344,1.9070451853234491,2.595700391134704,3.0597480528967513,3.390302551686154,3.390302551686154,1.5592273772063532,False,False
b4122,b4122,2,1,FUM,isozyme-or,Citric Acid Cycle,0.0,0.13372146255900486,0.5348858502360282,1.1052914639641418,1.880458067235815,2.559512369293168,3.0170904989871876,3.3430365639747155,3.3430365639747155,1.5160544233246807,False,False
b1611,b1611,1,1,FUM,isozyme-or,Citric Acid Cycle,0.0,0.13372146255900486,0.5348858502360282,1.1052914639641418,1.880458067235815,2.559512369293168,3.0170904989871876,3.3430365639747155,3.3430365639747155,1.5160544233246807,False,False
b1612,b1612,1,1,FUM,isozyme-or,Citric Acid Cycle,0.0,0.13372146255900486,0.5348858502360282,1.1052914639641418,1.880458067235815,2.559512369293168,3.0170904989871876,3.3430365639747155,3.3430365639747155,1.5160544233246807,False,False
b3236,b3236,1,1,MDH,single,Citric Acid Cycle,0.0,0.1336657310288491,0.5346629241154026,1.1048308080351945,1.8796743425929905,2.5584456329737693,3.015833056338034,3.341643275720806,3.341643275720806,1.514790984768362,False,False
b1852,b1852,1,1,G6PDH2r,single,Pentose Phosphate Pathway,0.0,0.11810590482838147,0.4724236193135244,0.9762191195971053,1.6608642866491325,2.2606208346057657,2.664764477690392,2.952647620709575,2.952647620709575,1.1826487531350676,False,False
b0767,b0767,1,1,PGL,single,Pentose Phosphate Pathway,0.0,0.11810590482838117,0.4724236193135238,0.9762191195971044,1.6608642866491314,2.2606208346057644,2.6647644776903907,2.9526476207095738,2.9526476207095738,1.1826487531350667,False,False
b2029,b2029,1,1,GND,single,Pentose Phosphate Pathway,0.0,0.11810590482838117,0.47242361931352406,0.9762191195971044,1.6608642866491314,2.2606208346057644,2.6647644776903907,2.9526476207095738,2.9526476207095738,1.1826487531350667,False,False
b2501,b2501,2,1,PPK,single,Oxidative Phosphorylation,0.0,0.10588612403516523,0.42354449614066264,0.8752149939781461,1.4890236192444841,2.0267265928605487,2.389055673543369,2.64715310087908,2.64715310087908,0.9505843465036342,False,False
b0722,b0722,1,1,SUCDi,complex-and,Oxidative Phosphorylation,0.0,0.09549876206314682,0.3819950482525914,0.7893569551782414,1.342951341513074,1.827905992615026,2.154690819049881,2.3874690515788184,2.3874690515788184,0.7732288323994468,False,False
b0723,b0723,1,1,SUCDi,complex-and,Oxidative Phosphorylation,0.0,0.09549876206314682,0.3819950482525914,0.7893569551782414,1.342951341513074,1.827905992615026,2.154690819049881,2.3874690515788184,2.3874690515788184,0.7732288323994468,False,False
b0724,b0724,1,1,SUCDi,complex-and,Oxidative Phosphorylation,0.0,0.09549876206314682,0.3819950482525914,0.7893569551782414,1.342951341513074,1.827905992615026,2.154690819049881,2.3874690515788184,2.3874690515788184,0.7732288323994468,False,False
b0721,b0721,1,1,SUCDi,complex-and,Oxidative Phosphorylation,0.0,0.09549876206314682,0.3819950482525914,0.7893569551782414,1.342951341513074,1.827905992615026,2.154690819049881,2.3874690515788184,2.3874690515788184,0.7732288323994468,False,False
b0726,b0726,1,1,AKGDH,complex-and,Citric Acid Cycle,0.0,0.07988119763032811,0.31952479052131516,0.6602680241632146,1.1233293416765453,1.5289760483930823,1.8023195215343801,1.997029940758318,1.997029940758318,0.5410055131848296,False,False
b0727,b0727,1,1,AKGDH,complex-and,Citric Acid Cycle,0.0,0.07988119763032811,0.31952479052131516,0.6602680241632146,1.1233293416765453,1.5289760483930823,1.8023195215343801,1.997029940758318,1.997029940758318,0.5410055131848296,False,False
b3380,b3380,1,1,PPM,isozyme-or,Alternate Carbon Metabolism,0.0,0.06527300133800008,0.2610920053520085,0.5395221516843272,0.917901581315512,1.2493660412349878,1.4727220926884117,1.6318250334497593,1.6318250334497593,0.36122659808542834,False,False
b4383,b4383,2,1,PPM,isozyme-or,Alternate Carbon Metabolism,0.0,0.06527300133800008,0.2610920053520085,0.5395221516843272,0.917901581315512,1.2493660412349878,1.4727220926884117,1.6318250334497593,1.6318250334497593,0.36122659808542834,False,False
b4094,b4094,1,1,R15BPK,single,Alternate Carbon Metabolism,0.0,0.06524561903137938,0.26098247612552544,0.5392958198061649,0.9175165176286578,1.2488419267723259,1.4721042793952812,1.631140475784241,1.631140475784241,0.3609235894122754,False,False
b0728,b0728,1,1,SUCOAS,complex-and,Citric Acid Cycle,0.0,0.0580016984185442,0.23200679367417934,0.4794202884908021,0.8156488840108163,1.1101887587925054,1.3086633205684735,1.450042460463684,1.450042460463684,0.28522919592641716,False,False
b0729,b0729,1,1,SUCOAS,complex-and,Citric Acid Cycle,0.0,0.0580016984185442,0.23200679367417934,0.4794202884908021,0.8156488840108163,1.1101887587925054,1.3086633205684735,1.450042460463684,1.450042460463684,0.28522919592641716,False,False
b3956,b3956,1,1,PPC,single,Anaplerotic Reactions,0.0,0.055539565332072015,0.2221582613282867,0.459069219697943,0.781025137482314,1.0630619926842657,1.2531114428049694,1.3884891333019083,1.3884891333019083,0.2615275883140439,False,False
b0928,b0928,3,3,ASPTA; TYRTA; PHETA1,isozyme-or,Alanine and Aspartate Metabolism,0.0,0.054356862344126886,0.21742744937651198,0.449293440313091,0.7643933767141623,1.0404243183053696,1.2264267066391314,1.3589215586029117,1.3589215586029117,0.25050783620050077,False,False
b1207,b1207,1,1,PRPPS,single,Histidine Metabolism,0.0,0.0328122099551876,0.1312488398207532,0.271213422910825,0.46142170249479403,0.6280462061734655,0.7403254871138603,0.8203052488796222,0.8203052488796222,0.09128165793978096,False,False
b3844,b3844,6,1,FADRx,single,Cofactor and Prosthetic Group Biosynthesis,0.0,0.030301496063579732,0.12120598425431832,0.2504608034005439,0.42611478839411626,0.579989573091995,0.6836775049345668,0.7575374015895484,0.7575374015895484,0.07784678807656223,False,False
b4090,b4090,2,1,RPI,isozyme-or,Pentose Phosphate Pathway,0.0,0.029992763749297314,0.11997105499719078,0.2479089378652667,0.4217732402244648,0.5740802436388517,0.6767117320934672,0.7498190937323724,0.7498190937323724,0.07626855692123519,False,False
b2914,b2914,1,1,RPI,isozyme-or,Pentose Phosphate Pathway,0.0,0.029992763749297314,0.11997105499719078,0.2479089378652667,0.4217732402244648,0.5740802436388517,0.6767117320934672,0.7498190937323724,0.7498190937323724,0.07626855692123519,False,False
b4301,b4301,1,1,RPE,isozyme-or,Pentose Phosphate Pathway,0.0,0.027993110148362102,0.11197244059344581,0.2313805510700789,0.3936531114613736,0.5358056239335406,0.6315945477224799,0.69982775370912,0.69982775370912,0.06643774172312619,False,False
b3386,b3386,1,1,RPE,isozyme-or,Pentose Phosphate Pathway,0.0,0.027993110148362102,0.11197244059344581,0.2313805510700789,0.3936531114613736,0.5358056239335406,0.6315945477224799,0.69982775370912,0.69982775370912,0.06643774172312619,False,False
b3870,b3870,1,1,GLNS,isozyme-or,Glutamate Metabolism,0.0,0.02079024908790122,0.08316099635160988,0.17184440261712794,0.29236287779853215,0.39793836144799066,0.4690799950456215,0.5197562271973608,0.5197562271973608,0.03664645261514793,False,False
b1297,b1297,2,1,GLNS,isozyme-or,Glutamate Metabolism,0.0,0.02079024908790122,0.08316099635160988,0.17184440261712794,0.29236287779853215,0.39793836144799066,0.4690799950456215,0.5197562271973608,0.5197562271973608,0.03664645261514793,False,False
b2913,b2913,1,1,PGCD,single,Glycine and Serine Metabolism,0.0,0.018721515083822565,0.07488606033529421,0.15474502311468494,0.2632713058662046,0.35834149965121537,0.42240418407865077,0.46803787709545536,0.46803787709545536,0.02971628673420705,False,False
b4388,b4388,1,1,PSP_L,single,Glycine and Serine Metabolism,0.0,0.018721515083822565,0.07488606033529421,0.15474502311468494,0.2632713058662046,0.35834149965121537,0.4224041840786506,0.46803787709545536,0.46803787709545536,0.029716286734207044,False,False
b0907,b0907,2,2,OHPBAT; PSERT,single,Glycine and Serine Metabolism,0.0,0.018721515083822565,0.07488606033529421,0.15474502311468494,0.2632713058662046,0.35834149965121537,0.42240418407865077,0.46803787709545536,0.46803787709545536,0.02971628673420705,False,False
b2465,b2465,2,2,TKT2; TKT1,isozyme-or,Pentose Phosphate Pathway,0.0,0.009769303021514734,0.03907721208605808,0.0807493952872154,0.13738082374006128,0.18699056564619598,0.22041989942294593,0.24423257553789052,0.24423257553789052,0.008091698961814723,False,False
b2464,b2464,1,1,TALA,isozyme-or,Pentose Phosphate Pathway,0.0,0.009769303021514734,0.03907721208605808,0.08074939528721538,0.13738082374006128,0.18699056564619598,0.22041989942294593,0.24423257553789052,0.24423257553789052,0.008091698961814723,False,False
b2935,b2935,2,2,TKT2; TKT1,isozyme-or,Pentose Phosphate Pathway,0.0,0.009769303021514734,0.03907721208605808,0.0807493952872154,0.13738082374006128,0.18699056564619598,0.22041989942294593,0.24423257553789052,0.24423257553789052,0.008091698961814723,False,False
b0008,b0008,1,1,TALA,isozyme-or,Pentose Phosphate Pathway,0.0,0.009769303021514734,0.03907721208605808,0.08074939528721538,0.13738082374006128,0.18699056564619598,0.22041989942294593,0.24423257553789052,0.24423257553789052,0.008091698961814723,False,False
b2551,b2551,6,1,GHMT2r,single,Glycine and Serine Metabolism,0.0,0.007890988856584768,0.03156395542634164,0.06522395476768253,0.11096703079568687,0.15103845858301282,0.17804043607662431,0.19727472141454047,0.19727472141454047,0.005279288747104554,False,False
b3433,b3433,1,1,ASAD,single,Threonine and Lysine Metabolism,0.0,0.00724810748173194,0.028992429926927608,0.05991013840369477,0.10192651146186159,0.1387333072675346,0.1635354250565885,0.1812026870433115,0.1812026870433115,0.004454118895139504,False,False
b0002,b0002,2,2,ASPK; HSDy,isozyme-or,Threonine and Lysine Metabolism,0.0,0.0072481074817319305,0.02899242992692757,0.05991013840369471,0.10192651146186155,0.13873330726753455,0.1635354250565884,0.1812026870433114,0.1812026870433114,0.004454118895139501,False,False
b4024,b4024,1,1,ASPK,isozyme-or,Threonine and Lysine Metabolism,0.0,0.0072481074817319305,0.02899242992692757,0.05991013840369471,0.10192651146186155,0.13873330726753455,0.1635354250565884,0.1812026870433114,0.1812026870433114,0.004454118895139501,False,False
b3940,b3940,2,2,ASPK; HSDy,isozyme-or,Threonine and Lysine Metabolism,0.0,0.0072481074817319305,0.02899242992692757,0.05991013840369471,0.10192651146186155,0.13873330726753455,0.1635354250565884,0.1812026870433114,0.1812026870433114,0.004454118895139501,False,False
b2290,b2290,1,1,ALATA_L,isozyme-or,Alanine and Aspartate Metabolism,0.0,0.006399159148870006,0.025596636595479883,0.052893049839882356,0.08998817553099002,0.12248390558384821,0.14438102829638993,0.15997897872176184,0.15997897872176184,0.0034718294165296724,False,False
b2379,b2379,1,1,ALATA_L,isozyme-or,Alanine and Aspartate Metabolism,0.0,0.006399159148870006,0.025596636595479883,0.052893049839882356,0.08998817553099002,0.12248390558384821,0.14438102829638993,0.15997897872176184,0.15997897872176184,0.0034718294165296724,False,False
b0529,b0529,2,2,MTHFD; MTHFC,single,Folate Metabolism,0.0,0.006199977606486272,0.024799910425948167,0.051246689903580535,0.08718718509116728,0.11867144637408204,0.13988699474625907,0.15499944016205786,0.15499944016205786,0.0032590633146263037,False,False
b3493,b3493,1,1,PIt2rpp,isozyme-or,Inorganic Ion Transport and Metabolism,0.0,0.005901058144853545,0.023604232579412694,0.04877593372850084,0.08298363016192259,0.11294994105371671,0.13314262439310906,0.14752645362117237,0.14752645362117237,0.0029523806052567745,False,False
