gene_id,gene_name,n_gpr_rxns,n_changed,b_wt,b_ko,delta_b,y_essential,kV,bnum,keio_call,PEC,MG_Tn5,Score
b4291,,1,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b4291,N,,,
b0589,,2,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0589,N,,,
b0588,,2,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0588,N,,,
b0592,,2,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0592,N,,,
b0590,,2,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0590,N,,,
b2155,,1,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b2155,N,,,
b0805,,1,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0805,N,,,
b0150,,3,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0150,N,,,
b0584,,1,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0584,N,,,
b0591,,1,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b0591,N,,,
b4367,,3,41,15.44424150377654,15.444241503776464,7.638334409421078e-14,0,1733613.4436749627,b4367,N,,,
b4209,,1,345,15.44424150377654,15.443659541124616,0.0005819626519247,0,1733659.596317464,b4209,N,,,
b2486,,1,41,15.44424150377654,15.444241503776547,-7.105427357601002e-15,0,1733613.4436749634,b2486,N,,,
b4079,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b4079,N,,,
b2722,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2722,N,,,
b2719,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2719,N,,,
b2723,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2723,N,,,
b2721,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2721,N,,,
b2485,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2485,N,,,
b2484,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2484,N,,,
b2724,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2724,N,,,
b2482,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2482,N,,,
b2489,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2489,N,,,
b2720,,2,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2720,N,,,
b2488,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2488,N,,,
b2487,,1,41,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,0,1733613.4436749646,b2487,N,,,
b3924,,5,348,15.44424150377654,15.443761021860766,0.0004804819157744,0,1734800.626674404,b3924,N,,,
b0684,,7,454,15.44424150377654,1.9510406751036523e-16,15.44424150377654,1,3019451.814659561,b0684,E,E,u,2
b2895,,7,454,15.44424150377654,0.0,15.44424150377654,1,3019451.8146595294,b2895,N,,,
b3288,,1,41,15.44424150377654,15.444241503773116,3.4230396295242826e-12,0,1733613.4436749176,b3288,E,E,u,3
b0025,,2,454,15.44424150377654,-8.416838687823754e-15,15.44424150377655,1,3019451.814659586,b0025,E,,,
b0937,,2,41,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733613.443674966,b0937,N,,,
b2374,,1,41,15.44424150377654,15.444241503776608,-6.750155989720953e-14,0,1733613.4436749648,b2374,N,,,
b2492,,2,475,15.44424150377654,13.761437186584788,1.6828043171917528,0,5486395.942002065,b2492,N,,,
b0904,,2,475,15.44424150377654,13.761437186584736,1.6828043171918043,0,5486395.942002066,b0904,N,,,
b4154,,2,38,15.44424150377654,15.444241503776716,-1.758593271006248e-13,0,1733535.1417757466,b4154,N,,,
b4152,,2,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b4152,N,,,
b4153,,2,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b4153,N,,,
b4151,,2,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b4151,N,,,
b2168,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b2168,N,,,
b3371,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b3371,N,,,
b3374,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b3374,N,,,
b3370,,2,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b3370,N,,,
b4321,,2,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b4321,N,,,
b2169,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b2169,N,,,
b2167,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b2167,N,,,
b1232,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b1232,N,,,
b2801,,1,38,15.44424150377654,15.44424150377663,-8.881784197001252e-14,0,1733535.141775747,b2801,N,,,
b1611,,1,447,15.44424150377654,15.28110048537366,0.1631410184028805,0,1731522.1401201286,b1611,N,,,
b1612,,1,447,15.44424150377654,15.281100485373878,0.163141018402662,0,1731522.1401201535,b1612,N,,,
b0621,,4,41,15.44424150377654,15.444241503776604,-6.394884621840903e-14,0,1733613.4436749665,b0621,N,,,
b3730,,2,457,15.44424150377654,2.0504683548186912e-15,15.44424150377654,1,2545428.0209662328,b3730,E,E,u,3
b3789,,1,41,15.44424150377654,15.444241503776604,-6.394884621840903e-14,0,1733613.4436749653,b3789,N,,,
b2039,,1,41,15.44424150377654,15.444241503776604,-6.394884621840903e-14,0,1733613.4436749653,b2039,N,,,
b0154,,1,468,15.44424150377654,3.518030909725076e-14,15.444241503776505,1,3120253.743637215,b0154,E,N,u,1
b2533,,2,41,15.44424150377654,15.444241503776547,-7.105427357601002e-15,0,1733613.4436749653,b2533,E,N,N,0
b4055,,17,41,15.44424150377654,15.444241503776713,-1.723066134218243e-13,0,1733613.4436749658,b4055,N,,,
b3451,,7,47,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,0,1733620.405758813,b3451,N,,,
b3452,,7,47,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,0,1733620.405758813,b3452,N,,,
b3453,,7,47,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,0,1733620.405758813,b3453,N,,,
b3450,,7,47,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,0,1733620.405758813,b3450,N,,,
b3608,,1,454,15.44424150377654,-6.445179691176439e-15,15.444241503776547,1,3019451.814659577,b3608,E,N,N,-1
b2242,,3,47,15.44424150377654,15.444241503776633,-9.237055564881302e-14,0,1733620.4057588123,b2242,N,,,
b2241,,3,47,15.44424150377654,15.444241503776489,5.1514348342607263e-14,0,1733620.40575881,b2241,N,,,
b2243,,3,47,15.44424150377654,15.444241503776489,5.1514348342607263e-14,0,1733620.40575881,b2243,N,,,
b3426,,1,47,15.44424150377654,15.444241503776489,5.1514348342607263e-14,0,1733620.40575881,b3426,N,,,
b0243,,1,447,15.44424150377654,15.400428103525917,0.0438134002506238,0,1734130.7310824457,b0243,N,,,
b0678,,1,47,15.44424150377654,15.444241503776396,1.4388490399142031e-13,0,1733620.405758807,b0678,N,,,
b1852,,1,470,15.44424150377654,13.699214760312351,1.745026743464189,0,3259203.2075556437,b1852,N,,,
b3128,,1,47,15.44424150377654,15.444241503776055,4.849454171562684e-13,0,1733620.4057588028,b3128,N,,,
b4358,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4358,N,,,
b4356,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4356,N,,,
b3127,,3,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b3127,N,,,
b2789,,3,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2789,N,,,
b0757,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b0757,N,,,
b2045,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2045,N,,,
b0756,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b0756,N,,,
b4119,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4119,N,,,
b3628,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b3628,N,,,
b2093,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2093,N,,,
b2092,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2092,N,,,
b2094,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2094,N,,,
b3093,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b3093,N,,,
b1236,,1,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b1236,N,,,
b4230,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4230,N,,,
b2148,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2148,N,,,
b2149,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2149,N,,,
b2150,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2150,N,,,
b4231,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4231,N,,,
b4227,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b4227,N,,,
b2943,,2,47,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1733620.405758814,b2943,N,,,
b2500,,1,443,15.44424150377654,15.412378021397636,0.0318634823789043,0,1745001.3023483008,b2500,N,,,
b1415,,2,454,15.44424150377654,0.0,15.44424150377654,1,3019451.814659556,b1415,N,,,
b2052,,2,47,15.44424150377654,15.444241503776585,-4.440892098500626e-14,0,1733620.4057588112,b2052,N,,,
b2784,,2,47,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,0,1733620.405758813,b2784,N,,,
b3650,,3,47,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,0,1733620.405758813,b3650,E,E,u,2.5
b2051,,1,47,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,0,1733620.405758813,b2051,N,,,
b2467,,1,47,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,0,1733620.405758813,b2467,N,,,
b3729,,1,457,15.44424150377654,-5.333603476948256e-15,15.444241503776546,1,2545428.0209662374,b3729,E,N,u,1
b1301,,1,47,15.44424150377654,15.444241503776633,-9.237055564881302e-14,0,1733620.4057588123,b1301,N,,,
b3882,,1,48,15.44424150377654,15.444241503776174,3.659295089164516e-13,0,1738372.31746917,b3882,N,,,
b3432,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3432,N,,,
b0459,,2,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b0459,N,,,
b0124,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b0124,N,,,
b0837,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b0837,N,,,
b3428,,2,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3428,N,,,
b3126,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3126,N,,,
b2787,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b2787,N,,,
b2788,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b2788,N,,,
b3429,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3429,N,,,
b3631,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3631,N,,,
b3627,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3627,N,,,
b3626,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3626,N,,,
b1621,,2,437,15.44424150377654,15.438391567409791,0.0058499363667472,0,1772920.74655533,b1621,N,,,
b3431,,1,48,15.44424150377654,15.444241503776473,6.927791673660978e-14,0,1738372.3174691726,b3431,N,,,
b3430,,1,48,15.44424150377654,15.444241503776544,-3.552713678800501e-15,0,1738372.317469173,b3430,N,,,
b3870,,1,465,15.44424150377654,-2.915633896309231e-13,15.444241503776832,1,2367702.2572998023,b3870,N,,,
b0680,,1,38,15.44424150377654,15.444241503776423,1.1546319456101628e-13,0,1733542.103211382,b0680,E,E,u,3
b0809,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b0809,N,,,
b0810,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b0810,N,,,
b0811,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b0811,N,,,
b2091,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b2091,N,,,
b0242,,1,445,15.44424150377654,15.400428103526009,0.0438134002505314,0,1734052.584487409,b0242,N,,,
b1492,,1,38,15.44424150377654,15.444241503776585,-4.440892098500626e-14,0,1733542.1032113852,b1492,N,,,
b2688,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b2688,N,,,
b1493,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b1493,N,,,
b3517,,1,38,15.44424150377654,15.44424150377658,-4.085620730620576e-14,0,1733542.1032113854,b3517,N,,,
b1761,,1,468,15.44424150377654,12.985516629870844,2.4587248739056964,0,2445224.797655943,b1761,N,,,
b1524,,1,38,15.44424150377654,15.444241503776595,-5.684341886080803e-14,0,1733542.1032113864,b1524,N,,,
b0485,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0485,N,,,
b2312,,1,454,15.44424150377654,9.463503147160454e-12,15.444241503767078,1,3019451.814658189,b2312,N,,,
b3967,,1,454,15.44424150377654,5.163134435800918e-15,15.444241503776537,1,3019451.8146595564,b3967,E,E,u,3
b3213,,1,38,15.44424150377654,15.444241503776672,-1.3145040611561853e-13,0,1733542.1032113866,b3213,N,,,
b3212,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3212,N,,,
b1210,,1,454,15.44424150377654,1.759015454862538e-14,15.444241503776524,1,3019451.8146597296,b1210,E,N,u,0.5
b2400,,1,454,15.44424150377654,0.0,15.44424150377654,1,3019451.814659546,b2400,E,E,u,3
b3653,,1,38,15.44424150377654,15.444241503776244,2.966515921798419e-13,0,1733542.1032113791,b3653,N,,,
b0507,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0507,N,,,
b3927,,3,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3927,N,,,
b3617,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3617,N,,,
b2240,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2240,N,,,
b0514,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0514,N,,,
b2904,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2904,N,,,
b2903,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2903,N,,,
b2905,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2905,N,,,
b1033,,4,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b1033,N,,,
b2979,,3,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2979,N,,,
b3926,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3926,N,,,
b0212,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0212,N,,,
b3559,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3559,N,,,
b3560,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3560,E,E,N,2
b2053,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2053,N,,,
b3052,,2,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3052,N,,,
b0200,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0200,N,,,
b0104,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b0104,N,,,
b2507,,1,454,15.44424150377654,5.2770463645876147e-14,15.444241503776489,1,3019451.814659717,b2507,N,,,
b2029,,1,38,15.44424150377654,15.444241503776368,1.723066134218243e-13,0,1733542.1032113812,b2029,N,,,
b3437,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3437,N,,,
b4268,,1,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b4268,N,,,
b3449,,5,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b3449,N,,,
b2239,,5,38,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733542.1032113854,b2239,N,,,
b1654,,6,33,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,0,1733468.827825446,b1654,N,,,
b3610,,6,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b3610,N,,,
b0849,,6,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0849,N,,,
b0477,,2,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0477,N,,,
b2988,,2,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b2988,N,,,
b3500,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b3500,N,,,
b1710,,2,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b1710,N,,,
b3447,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b3447,N,,,
b0832,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0832,N,,,
b0829,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0829,N,,,
b0831,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0831,N,,,
b0830,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0830,N,,,
b2947,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b2947,N,,,
b2153,,1,454,15.44424150377654,1.180299370212763e-11,15.444241503764738,1,3019451.8146577184,b2153,E,N,u,1
b1277,,1,454,15.44424150377654,0.0,15.44424150377654,1,3019451.814659569,b1277,E,N,u,1
b2883,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b2883,N,,,
b0238,,3,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0238,N,,,
b3092,,2,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b3092,N,,,
b0957,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0957,N,,,
b0875,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b0875,N,,,
b1395,,1,33,15.44424150377654,15.444241503776745,-2.0250467969162853e-13,0,1733468.827825448,b1395,N,,,
b4040,,1,454,15.44424150377654,4.028145391635212e-12,15.444241503772512,1,3019451.8146589687,b4040,E,N,u,0.5
b0353,,2,33,15.44424150377654,15.444241503776366,1.7408297026122457e-13,0,1733468.8278254415,b0353,N,,,
b0339,,1,457,15.44424150377654,-6.51792854993861e-14,15.444241503776606,1,2872087.600140511,b0339,N,,,
b0126,,1,457,15.44424150377654,3.4778298873627093e-12,15.444241503773062,1,2872087.6001404654,b0126,E,E,u,3
b0261,,2,33,15.44424150377654,15.444241503776697,-1.5454304502782182e-13,0,1733468.8278254448,b0261,N,,,
b0428,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b0428,N,,,
b3621,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b3621,N,,,
b3620,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b3620,N,,,
b3632,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b3632,N,,,
b3623,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b3623,E,N,u,0
b2104,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b2104,N,,,
b2388,,1,33,15.44424150377654,15.444241503776576,-3.5527136788005016e-14,0,1733468.827825445,b2388,N,,,
b0394,,1,31,15.44424150377654,15.444241503776595,-5.506706202140776e-14,0,1506281.752475289,b0394,N,,,
b2020,,1,453,15.44424150377654,7.025177329429234e-14,15.44424150377647,1,3537569.23552321,b2020,N,,,
b2022,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233203,b2022,N,,,
b2514,,1,31,15.44424150377654,15.444241503776434,1.0658141036401505e-13,0,1506281.75247529,b2514,E,E,u,3
b2309,,1,31,15.44424150377654,15.444241503776428,1.1368683772161605e-13,0,1506281.7524752892,b2309,N,,,
b0112,,4,31,15.44424150377654,15.444241503776428,1.1368683772161605e-13,0,1506281.7524752892,b0112,N,,,
b2418,,4,31,15.44424150377654,15.444241503776295,2.433608869978343e-13,0,1506281.752475291,b2418,N,,,
b2103,,2,453,15.44424150377654,1.4050354658858488e-14,15.444241503776526,1,3537569.2355232174,b2103,N,,,
b0813,,2,31,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,0,1506281.7524752892,b0813,N,,,
b0352,,1,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0352,N,,,
b0142,,1,453,15.44424150377654,1.4388713298932842e-14,15.444241503776526,1,3537569.2355233296,b0142,E,N,u,1
b0508,,1,31,15.44424150377654,15.44424150377642,1.1901590823981678e-13,0,1506281.752475291,b0508,N,,,
b0003,,1,453,15.44424150377654,4.316613989679852e-14,15.444241503776498,1,3537569.2355233287,b0003,N,,,
b4013,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523325,b4013,N,,,
b2021,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233724,b2021,N,,,
b2867,,2,31,15.44424150377654,15.444241503776542,-1.7763568394002505e-15,0,1506281.7524752892,b2867,N,,,
b2866,,2,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b2866,N,,,
b2868,,2,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b2868,N,,,
b2994,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b2994,N,,,
b0973,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0973,N,,,
b0974,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0974,N,,,
b2997,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b2997,N,,,
b2996,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b2996,N,,,
b0972,,3,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0972,N,,,
b2529,,6,322,15.44424150377654,15.444132581200812,0.0001089225757286,0,1506281.4839641403,b2529,N,,,
b3807,,4,453,15.44424150377654,3.776702543584597e-15,15.444241503776537,1,3537569.235523312,b3807,N,,,
b2528,,2,322,15.44424150377654,15.444132581200655,0.0001089225758832,0,1506281.4839641422,b2528,N,,,
b1136,,1,453,15.44424150377654,-1.0697795860825155e-14,15.444241503776553,1,3537569.235523312,b1136,N,,,
b0593,,1,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0593,N,,,
b0595,,1,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b0595,N,,,
b4015,,1,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b4015,N,,,
b4267,,2,31,15.44424150377654,15.444241503776457,8.348877145181177e-14,0,1506281.7524752894,b4267,N,,,
b2023,,1,453,15.44424150377654,1.4388713298932842e-14,15.444241503776526,1,3537569.2355233296,b2023,N,,,
b2025,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523316,b2025,N,,,
b1262,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523316,b1262,N,,,
b0026,,1,31,15.44424150377654,15.44424150375679,1.9749535340451985e-11,0,1506281.7524753555,b0026,N,,,
b0401,,3,442,15.44424150377654,15.336412863168158,0.1078286406083819,0,1658650.0442487889,b0401,N,,,
b2508,,1,444,15.44424150377654,15.39595070641141,0.04829079736513,0,1506282.0361331587,b2508,N,,,
b3265,,1,31,15.44424150377654,15.444241503776514,2.664535259100376e-14,0,1506281.7524752894,b3265,N,,,
b3266,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3266,N,,,
b3161,,2,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3161,N,,,
b3679,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3679,N,,,
b2889,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b2889,N,,,
b0071,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233505,b0071,N,,,
b0072,,2,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523351,b0072,N,,,
b0074,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523351,b0074,N,,,
b0918,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.235523351,b0918,E,E,u,3
b3198,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233403,b3198,N,,,
b1215,,1,453,15.44424150377654,0.0,15.44424150377654,1,3537569.2355233403,b1215,E,E,u,2
b4196,,1,31,15.44424150377654,15.444241503776512,2.8421709430404014e-14,0,1506281.7524752896,b4196,N,,,
b3581,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b3581,N,,,
b0697,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0697,N,,,
b0698,,1,31,15.44424150377654,15.444241503776764,-2.238209617644316e-13,0,1506281.752475288,b0698,N,,,
