bnum,gene_name_keio,COG_id,keio_call,PEC,MG_Tn5,y_ess_in_silico,b_wt,b_ko,delta_b,kV,log10_kV,keio_E,kV_db_original,log10_kV_db_original,kV_db_linear,log10_kV_db_linear,kV_db_quadratic,log10_kV_db_quadratic,kV_db_indicator,log10_kV_db_indicator,model
b4233,mpl,COG0773,N,,,0,15.44424150377654,15.444241503776524,1.5987211554602254e-14,3770.26826149457,3.576372252153259,0,3770.26826149457,3.576372252153259,3770.2682614945743,3.5763722521532593,3770.26826149457,3.576372252153259,0.0,-12.0,iJO1366
b0171,pyrH,COG0528,E,E,u,1,15.44424150377654,-1.7593756364574052e-14,15.444241503776558,2102904.262749702,6.322819501356816,1,2102904.262749702,6.322819501356816,4205808.525499406,6.623849497020797,4205808.525499409,6.623849497020797,2102904.262749702,6.322819501356816,iJO1366
b2256,yfbH,COG0726,N,,,0,15.44424150377654,15.444241503776356,1.8474111129762605e-13,3770.268261494549,3.5763722521532566,0,3770.268261494549,3.5763722521532566,3770.268261494594,3.5763722521532615,3770.268261494549,3.5763722521532566,0.0,-12.0,iJO1366
b2254,yfbF,COG0463,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461482e-13,3770.268261494521,3.576372252153253,0,3770.268261494521,3.576372252153253,3770.268261494547,3.576372252153256,3770.268261494521,3.576372252153253,0.0,-12.0,iJO1366
b3803,hemX,COG2959,N,,,1,15.44424150377654,-9.749416693728441e-15,15.44424150377655,2102904.262749756,6.322819501356826,0,2102904.262749756,6.322819501356826,4205808.525499514,6.623849497020808,4205808.525499515,6.623849497020808,2102904.262749756,6.322819501356826,iJO1366
b3804,hemD,COG1587,E,u,u,1,15.44424150377654,0.0,15.44424150377654,2102904.262749752,6.322819501356825,1,2102904.262749752,6.322819501356825,4205808.525499504,6.623849497020807,4205808.525499504,6.623849497020807,2102904.262749752,6.322819501356825,iJO1366
b3997,hemE,COG0407,N,,,1,15.44424150377654,0.0,15.44424150377654,2102904.262749747,6.3228195013568245,0,2102904.262749747,6.3228195013568245,4205808.525499494,6.623849497020806,4205808.525499494,6.623849497020806,2102904.262749747,6.3228195013568245,iJO1366
b2498,upp,COG0035,N,,,0,15.44424150377654,15.444241503776452,8.704148513061227e-14,3770.2682614945297,3.5763722521532544,0,3770.2682614945297,3.5763722521532544,3770.2682614945506,3.5763722521532566,3770.2682614945297,3.5763722521532544,0.0,-12.0,iJO1366
b1011,ycdL,COG1335,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461482e-13,3770.268261494521,3.576372252153253,0,3770.268261494521,3.576372252153253,3770.268261494547,3.576372252153256,3770.268261494521,3.576372252153253,0.0,-12.0,iJO1366
b2497,uraA,COG2233,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461482e-13,3770.268261494521,3.576372252153253,0,3770.268261494521,3.576372252153253,3770.268261494547,3.576372252153256,3770.268261494521,3.576372252153253,0.0,-12.0,iJO1366
b0517,allD,COG2055,N,,,0,15.44424150377654,15.444241503776436,1.0480505352461482e-13,3770.268261494521,3.576372252153253,0,3770.268261494521,3.576372252153253,3770.268261494547,3.576372252153256,3770.268261494521,3.576372252153253,0.0,-12.0,iJO1366
b0524,lpxH,COG2908,E,E,u,1,15.44424150377654,-1.7650084716865234e-14,15.444241503776558,2102904.262749757,6.322819501356827,1,2102904.262749757,6.322819501356827,4205808.525499516,6.623849497020808,4205808.525499519,6.623849497020808,2102904.262749757,6.322819501356827,iJO1366
b4258,valS,COG0525,E,E,u,0,15.44424150377654,15.44424150377633,2.0961010704922963e-13,3770.2682614944656,3.576372252153247,1,3770.2682614944656,3.576372252153247,3770.2682614945165,3.5763722521532526,3770.2682614944656,3.576372252153247,0.0,-12.0,iJO1366
b2682,ygaZ,COG1296,N,,,0,15.44424150377654,15.336412863167862,0.1078286406086785,112697.77149760944,5.0519153283277385,0,112697.77149760944,5.0519153283277385,113484.60505607478,5.054936950580493,112703.26501394522,5.051936497740873,0.0,-12.0,iJO1366
b4197,ulaE,COG3623,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b2882,ygfO,COG2233,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3565,xylA,COG2115,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3579,yiaO,COG1638,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3577,yiaM,COG3090,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3567,xylG,COG1129,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3568,xylH,COG4214,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b3566,xylF,COG4213,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b4031,xylE,COG0477,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b1859,znuB,COG1108,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b1858,znuC,COG1121,N,,,0,15.44424150377654,15.44424150377643,1.1013412404281553e-13,21808.99926927128,4.338635737939795,0,21808.99926927128,4.338635737939795,21808.999269271437,4.338635737939798,21808.99926927128,4.338635737939795,0.0,-12.0,iJO1366
b0870,ltaE,COG2008,N,,,0,0.9259332133632956,0.9259332133632576,3.8191672047105385e-14,0.0,0.0,0,0.0,0.0,0.0,-12.0,0.0,-12.0,0.0,-12.0,iML1515
b2551,glyA,COG0112,N,,,0,0.9259332133632956,0.9259332133632596,3.597122599785507e-14,659.929672388436,2.819497655964561,0,659.929672388436,2.819497655964561,659.9296723884617,2.8194976559645784,659.929672388436,2.8194976559645615,0.0,-12.0,iML1515
b3368,cysG,COG0007,N,,,1,0.9259332133632956,-3.668529914506607e-15,0.9259332133632994,3955.031594655419,3.597149957196452,0,3955.031594655419,3.597149957196452,7910.063189310854,3.8981799528604335,7910.06318931087,3.8981799528604344,3955.031594655419,3.5971499571964514,iML1515
b2436,hemF,COG0408,N,,,0,0.9259332133632956,0.9259332133632364,5.928590951498336e-14,29.15530131052692,1.4647175340720346,0,29.15530131052692,1.4647175340720346,29.155301310528785,1.4647175340720624,29.15530131052692,1.4647175340720346,0.0,-12.0,iML1515
b3500,gor,COG1249,N,,,0,0.9259332133632956,0.925933213363286,9.769962616701378e-15,29.155301310485832,1.464717534071423,0,29.155301310485832,1.464717534071423,29.15530131048614,1.4647175340714274,29.155301310485832,1.4647175340714227,0.0,-12.0,iML1515
b0945,pyrD,COG0167,N,,,0,0.9259332133632956,0.925933213363286,9.769962616701378e-15,29.155301310485832,1.464717534071423,0,29.155301310485832,1.464717534071423,29.15530131048614,1.4647175340714274,29.155301310485832,1.4647175340714227,0.0,-12.0,iML1515
b2979,glcD,COG0277,N,,,0,0.9259332133632956,0.925933213363286,9.769962616701378e-15,29.155301310485832,1.464717534071423,0,29.155301310485832,1.464717534071423,29.15530131048614,1.4647175340714274,29.155301310485832,1.4647175340714227,0.0,-12.0,iML1515
b3916,pfkA,COG0205,N,,,0,0.9259332133632956,0.9259332133633028,-7.105427357601002e-15,1254.1175156763748,3.098338233479193,0,1254.1175156763748,3.098338233479193,1254.1175156763652,3.09833823347919,1254.1175156763748,3.098338233479193,0.0,-12.0,iML1515
b1260,trpA,COG0159,N,,,1,0.9259332133632956,-1.4269617035349306e-16,0.9259332133632958,6067.235836734629,3.782990876533276,0,6067.235836734629,3.782990876533276,12134.471673469257,4.084020872197257,12134.47167346926,4.084020872197257,6067.235836734629,3.7829908765332756,iML1515
b1261,trpB,COG0133,N,,,1,0.9259332133632956,0.0,0.9259332133632956,6067.235836734539,3.782990876533269,0,6067.235836734539,3.782990876533269,12134.471673469077,4.08402087219725,12134.471673469077,4.08402087219725,6067.235836734539,3.7829908765332694,iML1515
b3426,glpD,COG0578,N,,,0,0.9259332133632956,0.9259332133632304,6.539213615042172e-14,1272.7224529751163,3.104733705866226,0,1272.7224529751163,3.104733705866226,1272.7224529752061,3.1047337058662565,1272.7224529751163,3.104733705866226,0.0,-12.0,iML1515
b2243,glpC,COG0247,N,,,0,0.9259332133632956,0.9259332133632524,4.329869796038111e-14,1272.7224529751356,3.1047337058662325,0,1272.7224529751356,3.1047337058662325,1272.7224529751952,3.104733705866253,1272.7224529751356,3.1047337058662325,0.0,-12.0,iML1515
b2242,glpB,COG3075,N,,,0,0.9259332133632956,0.9259332133632524,4.329869796038111e-14,1272.7224529751356,3.1047337058662325,0,1272.7224529751356,3.1047337058662325,1272.7224529751952,3.104733705866253,1272.7224529751356,3.1047337058662325,0.0,-12.0,iML1515
b2241,glpA,COG0578,N,,,0,0.9259332133632956,0.9259332133632524,4.329869796038111e-14,1272.7224529751356,3.1047337058662325,0,1272.7224529751356,3.1047337058662325,1272.7224529751952,3.104733705866253,1272.7224529751356,3.1047337058662325,0.0,-12.0,iML1515
b4054,tyrB,COG1448,N,,,1,0.9259332133632956,2.210868370054814e-15,0.9259332133632936,4293.39742767491,3.6328010917539193,0,4293.39742767491,3.6328010917539193,8586.794855349812,3.9338310874179,8586.794855349803,3.9338310874178997,4293.39742767491,3.6328010917539193,iML1515
b3281,aroE,COG0169,N,,,1,0.9259332133632956,2.1626143363220526e-14,0.925933213363274,4293.397427674869,3.6328010917539153,0,4293.397427674869,3.6328010917539153,8586.794855349637,3.9338310874178912,8586.794855349537,3.9338310874178863,4293.397427674869,3.6328010917539153,iML1515
b1692,ydiB,COG0169,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4293.397427674946,3.632801091753923,0,4293.397427674946,3.632801091753923,8586.794855349892,3.933831087417904,8586.794855349892,3.933831087417904,4293.397427674946,3.632801091753923,iML1515
b0243,proA,COG0014,N,,,1,0.9259332133632956,1.1336740221183748e-29,0.9259332133632956,4293.397427674954,3.632801091753924,0,4293.397427674954,3.632801091753924,8586.794855349908,3.933831087417905,8586.794855349908,3.933831087417905,4293.397427674954,3.6328010917539237,iML1515
b0414,ribD,COG0117,E,N,u,1,0.9259332133632956,4.058783943723746e-15,0.9259332133632916,5744.156584658629,3.7592262701838086,1,5744.156584658629,3.7592262701838086,11488.313169317233,4.060256265847789,11488.313169317209,4.060256265847788,5744.156584658629,3.7592262701838086,iML1515
b3041,ribB,COG0108,E,E,u,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658673,3.759226270183812,1,5744.156584658673,3.759226270183812,11488.313169317345,4.0602562658477925,11488.313169317345,4.0602562658477925,5744.156584658673,3.7592262701838117,iML1515
b0025,ribF,COG0196,E,,,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658638,3.759226270183809,1,5744.156584658638,3.759226270183809,11488.313169317276,4.060256265847791,11488.313169317276,4.060256265847791,5744.156584658638,3.759226270183809,iML1515
b0446,cof,COG0561,N,,,0,0.9259332133632956,0.9259332133632352,6.061817714453356e-14,1258.424895293219,3.0998273013043,0,1258.424895293219,3.0998273013043,1258.4248952933015,3.099827301304328,1258.424895293219,3.0998273013042996,0.0,-12.0,iML1515
b3812,yigB,COG1011,N,,,1,0.9259332133632956,-9.936883456088956e-16,0.9259332133632968,5744.156584658769,3.759226270183819,0,5744.156584658769,3.759226270183819,11488.313169317546,4.0602562658478005,11488.313169317553,4.0602562658478005,5744.156584658769,3.759226270183819,iML1515
b1662,ribC,COG0307,E,N,u,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658638,3.759226270183809,1,5744.156584658638,3.759226270183809,11488.313169317276,4.060256265847791,11488.313169317276,4.060256265847791,5744.156584658638,3.759226270183809,iML1515
b0421,ispA,COG0142,E,E,u,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658688,3.759226270183813,1,5744.156584658688,3.759226270183813,11488.313169317376,4.060256265847794,11488.313169317376,4.060256265847794,5744.156584658688,3.759226270183813,iML1515
b3804,hemD,COG1587,E,u,u,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658676,3.759226270183812,1,5744.156584658676,3.759226270183812,11488.313169317353,4.060256265847793,11488.313169317353,4.060256265847793,5744.156584658676,3.759226270183812,iML1515
b3997,hemE,COG0407,N,,,1,0.9259332133632956,0.0,0.9259332133632956,5744.156584658644,3.7592262701838095,0,5744.156584658644,3.7592262701838095,11488.313169317287,4.060256265847791,11488.313169317287,4.060256265847791,5744.156584658644,3.7592262701838095,iML1515
b4382,deoA,COG0213,N,,,0,0.9259332133632956,0.9259332133632766,1.9095836023552686e-14,1258.4248952934574,3.0998273013043818,0,1258.4248952934574,3.0998273013043818,1258.4248952934834,3.0998273013043907,1258.4248952934574,3.0998273013043818,0.0,-12.0,iML1515
b0126,can,COG0288,E,E,u,1,0.9259332133632956,3.166118520542972e-13,0.9259332133629792,6050.559922092018,3.7817955663587366,1,6050.559922092018,3.7817955663587366,12101.119844181967,4.082825562022644,12101.1198441799,4.0828255620225695,6050.559922092018,3.7817955663587366,iML1515
b0339,cynT,COG0288,N,,,1,0.9259332133632956,-1.2187003625989282e-13,0.9259332133634176,6050.559922096071,3.781795566359028,0,6050.559922096071,3.781795566359028,12101.119844192937,4.082825562023038,12101.119844193736,4.082825562023066,6050.559922096071,3.7817955663590275,iML1515
b4006,purH,COG0138,N,,,1,0.9259332133632956,-1.2187003625989282e-13,0.9259332133634176,6050.559922096071,3.781795566359028,0,6050.559922096071,3.781795566359028,12101.119844192937,4.082825562023038,12101.119844193736,4.082825562023066,6050.559922096071,3.7817955663590275,iML1515
b2508,guaB,COG0516,N,,,0,0.9259332133632956,0.92593321336326,3.574918139293004e-14,1244.7800505667528,3.0950926194928163,0,1244.7800505667528,3.0950926194928163,1244.780050566801,3.095092619492833,1244.7800505667528,3.0950926194928163,0.0,-12.0,iML1515
b3846,fadB,COG1024,N,,,0,0.9259332133632956,0.9259332133632628,3.2973623831367156e-14,1311.9126323287142,3.1179049138803903,0,1311.9126323287142,3.1179049138803903,1311.9126323287608,3.117904913880406,1311.9126323287142,3.1179049138803903,0.0,-12.0,iML1515
b2341,yfcX,COG1024,N,,,0,0.9259332133632956,0.9259332133633822,-8.648637361829971e-14,1311.9126323298633,3.117904913880771,0,1311.9126323298633,3.117904913880771,1311.9126323297407,3.1179049138807304,1311.9126323298633,3.117904913880771,0.0,-12.0,iML1515
b2400,gltX,COG0008,E,E,u,1,0.9259332133632956,-1.6917252572964106e-15,0.9259332133632974,5474.888518254738,3.738375280334124,1,5474.888518254738,3.738375280334124,10949.777036509486,4.039405275998105,10949.777036509498,4.039405275998106,5474.888518254738,3.7383752803341235,iML1515
b3993,thiE,COG0352,N,,,1,0.9259332133632956,0.0,0.9259332133632956,5474.888518254691,3.73837528033412,0,5474.888518254691,3.73837528033412,10949.777036509382,4.039405275998101,10949.777036509382,4.039405275998101,5474.888518254691,3.7383752803341195,iML1515
b2066,udk,COG0572,N,,,0,0.9259332133632956,0.9259332133633036,-7.771561172376096e-15,1311.9126323291366,3.11790491388053,0,1311.9126323291366,3.11790491388053,1311.9126323291255,3.1179049138805266,1311.9126323291366,3.11790491388053,0.0,-12.0,iML1515
b0238,gpt,COG0503,N,,,0,0.9259332133632956,0.9259332133633048,-9.103828801926284e-15,1254.9432919018711,3.098624101458068,0,1254.9432919018711,3.098624101458068,1254.9432919018586,3.0986241014580638,1254.9432919018711,3.098624101458068,0.0,-12.0,iML1515
b2518,ndk,COG0105,N,,,0,0.9259332133632956,0.9259332133633222,-2.653433028854124e-14,1533.9678604549108,3.1858162604126323,0,1533.9678604549108,3.1858162604126323,1533.967860454867,3.18581626041262,1533.9678604549108,3.1858162604126323,0.0,-12.0,iML1515
b0474,adk,COG0563,E,E,u,0,0.9259332133632956,0.9259332133632864,9.43689570931383e-15,1531.2084749794858,3.185034324185798,1,1531.2084749794858,3.185034324185798,1531.2084749795015,3.1850343241858026,1531.2084749794858,3.185034324185798,0.0,-12.0,iML1515
b1062,pyrC,COG0418,N,,,1,0.9259332133632956,-1.4931157166137148e-15,0.9259332133632971,5740.843109119518,3.758975678242868,0,5740.843109119518,3.758975678242868,11481.686218239047,4.06000567390685,11481.686218239056,4.06000567390685,5740.843109119518,3.758975678242868,iML1515
b1281,pyrF,COG0284,N,,,1,0.9259332133632956,0.0,0.9259332133632956,5740.8431091196,3.758975678242874,0,5740.8431091196,3.758975678242874,11481.6862182392,4.060005673906855,11481.6862182392,4.060005673906855,5740.8431091196,3.758975678242874,iML1515
b0720,gltA,COG0372,N,,,1,0.9259332133632956,-2.9854113983557767e-15,0.9259332133632988,5740.843109119622,3.758975678242876,0,5740.843109119622,3.758975678242876,11481.686218239263,4.060005673906858,11481.686218239283,4.060005673906859,5740.843109119622,3.7589756782428756,iML1515
b1136,icd,COG0538,N,,,1,0.9259332133632956,7.668193846052201e-16,0.9259332133632948,5740.843109119582,3.758975678242873,0,5740.843109119582,3.758975678242873,11481.686218239158,4.060005673906853,11481.686218239152,4.060005673906853,5740.843109119582,3.7589756782428725,iML1515
b0351,mhpF,COG0119,N,,,0,0.9259332133632956,0.9259332133632447,5.0959236830294685e-14,1469.0550019329894,3.1670380562319287,0,1469.0550019329894,3.1670380562319287,1469.0550019330703,3.1670380562319527,1469.0550019329894,3.1670380562319287,0.0,-12.0,iML1515
b1241,adhE,COG1012,N,,,0,0.9259332133632956,0.9259332133632996,-3.885780586188048e-15,1468.6376896593122,3.166914669317139,0,1468.6376896593122,3.166914669317139,1468.637689659306,3.166914669317137,1468.6376896593122,3.166914669317139,0.0,-12.0,iML1515
b4069,acs,COG0365,N,,,0,0.9259332133632956,0.9259332133632716,2.398081733190338e-14,1481.641204752667,3.1707430473264373,0,1481.641204752667,3.1707430473264373,1481.6412047527053,3.1707430473264484,1481.641204752667,3.1707430473264373,0.0,-12.0,iML1515
b4226,ppa,COG0221,E,E,u,1,0.9259332133632956,-4.423294303134895e-15,0.9259332133633,8144.408409214899,3.910859543654413,1,8144.408409214899,3.910859543654413,16288.816818429837,4.211889539318395,16288.816818429877,4.211889539318396,8144.408409214899,3.910859543654413,iML1515
b2502,ppx,COG0248,N,,,1,0.9259332133632956,1.0247788728547382e-14,0.9259332133632856,8144.408409214793,3.910859543654407,0,8144.408409214793,3.910859543654407,16288.8168184295,4.211889539318386,16288.816818429412,4.211889539318384,8144.408409214793,3.910859543654407,iML1515
b2744,surE,COG0496,N,,,1,0.9259332133632956,1.2031236602985411e-14,0.9259332133632836,8980.298474165276,3.953290771358706,0,8980.298474165276,3.953290771358706,17960.596948330436,4.254320767022685,17960.59694833032,4.254320767022682,8980.298474165276,3.9532907713587067,iML1515
b3403,pck,COG1866,N,,,0,0.9259332133632956,0.925933213363284,1.1657341758564144e-14,1674.205323481381,3.2238087185239177,0,1674.205323481381,3.2238087185239177,1674.205323481402,3.2238087185239235,1674.205323481381,3.2238087185239177,0.0,-12.0,iML1515
b1479,sfcA,COG0281,N,,,0,0.9259332133632956,0.9259332133632648,3.086420008457935e-14,1674.20532348138,3.2238087185239177,0,1674.20532348138,3.2238087185239177,1674.2053234814357,3.223808718523932,1674.20532348138,3.2238087185239177,0.0,-12.0,iML1515
b1190,dadX,COG0787,N,,,1,0.9259332133632956,-1.368591339226362e-16,0.9259332133632958,6204.1756075146,3.792684081903532,0,6204.1756075146,3.792684081903532,12408.3512150292,4.093714077567513,12408.351215029204,4.093714077567513,6204.1756075146,3.7926840819035315,iML1515
b4053,alr,COG0787,N,,,1,0.9259332133632956,0.0,0.9259332133632956,6204.175607514634,3.792684081903534,0,6204.175607514634,3.792684081903534,12408.351215029268,4.093714077567515,12408.351215029268,4.093714077567515,6204.175607514634,3.792684081903534,iML1515
b2379,yfdZ,COG0436,N,,,0,0.9259332133632956,0.925933213363289,6.661338147750939e-15,3071.88266031572,3.4874046225083477,0,3071.88266031572,3.4874046225083477,3071.8826603157418,3.4874046225083504,3071.88266031572,3.4874046225083473,0.0,-12.0,iML1515
b2290,yfbQ,COG0436,N,,,0,0.9259332133632956,0.9259332133632956,0.0,3071.882660315822,3.487404622508361,0,3071.882660315822,3.487404622508361,3071.882660315822,3.4874046225083615,3071.882660315822,3.4874046225083615,0.0,-12.0,iML1515
b3564,xylB,COG1070,N,,,0,0.9259332133632956,0.9259332133632956,0.0,3071.882660315822,3.487404622508361,0,3071.882660315822,3.487404622508361,3071.882660315822,3.4874046225083615,3071.882660315822,3.4874046225083615,0.0,-12.0,iML1515
b3752,rbsK,COG0524,N,,,0,0.9259332133632956,0.9259332133632956,0.0,3071.882660315822,3.487404622508361,0,3071.882660315822,3.487404622508361,3071.882660315822,3.4874046225083615,3071.882660315822,3.4874046225083615,0.0,-12.0,iML1515
b3926,glpK,COG0554,N,,,0,0.9259332133632956,0.9259332133632956,0.0,3071.882660315822,3.487404622508361,0,3071.882660315822,3.487404622508361,3071.882660315822,3.4874046225083615,3071.882660315822,3.4874046225083615,0.0,-12.0,iML1515
b4383,deoB,COG1015,N,,,0,0.9259332133632956,0.9259332133632956,0.0,3033.241167893436,3.4819069417058017,0,3033.241167893436,3.4819069417058017,3033.241167893436,3.4819069417058017,3033.241167893436,3.4819069417058017,0.0,-12.0,iML1515
b0928,aspC,COG1448,N,,,1,0.9259332133632956,-7.984193065359245e-15,0.9259332133633036,6498.155717105577,3.812790114252639,0,6498.155717105577,3.812790114252639,12996.311434211213,4.113820109916622,12996.311434211268,4.113820109916624,6498.155717105577,3.812790114252639,iML1515
b3925,glpX,COG1494,N,,,0,0.9259332133632956,0.9259332133632092,8.637535131583719e-14,3118.8801912976005,3.4939986920839448,0,3118.8801912976005,3.4939986920839448,3118.8801912978915,3.4939986920839856,3118.8801912976005,3.4939986920839448,0.0,-12.0,iML1515
b2930,yggF,COG1494,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3118.8801912977046,3.4939986920839594,0,3118.8801912977046,3.4939986920839594,3118.8801912978147,3.493998692083975,3118.8801912977046,3.4939986920839594,0.0,-12.0,iML1515
b4232,fbp,COG0158,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3118.8801912977046,3.4939986920839594,0,3118.8801912977046,3.4939986920839594,3118.8801912978147,3.493998692083975,3118.8801912977046,3.4939986920839594,0.0,-12.0,iML1515
b3697,yidA,COG0561,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3118.8801912977046,3.4939986920839594,0,3118.8801912977046,3.4939986920839594,3118.8801912978147,3.493998692083975,3118.8801912977046,3.4939986920839594,0.0,-12.0,iML1515
b3430,glgC,COG0448,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3118.8801912977046,3.4939986920839594,0,3118.8801912977046,3.4939986920839594,3118.8801912978147,3.493998692083975,3118.8801912977046,3.4939986920839594,0.0,-12.0,iML1515
b1676,pykF,COG0469,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3118.8801912977046,3.4939986920839594,0,3118.8801912977046,3.4939986920839594,3118.8801912978147,3.493998692083975,3118.8801912977046,3.4939986920839594,0.0,-12.0,iML1515
b1854,pykA,COG0469,N,,,0,0.9259332133632956,0.9259332133632632,3.26405569239796e-14,3075.5034810226853,3.487916222918241,0,3075.5034810226853,3.487916222918241,3075.503481022794,3.4879162229182565,3075.5034810226853,3.487916222918241,0.0,-12.0,iML1515
b3197,kdsD,COG0794,N,,,1,0.9259332133632956,1.7112974987765007e-16,0.9259332133632956,4851.354274076701,3.685862990490546,0,4851.354274076701,3.685862990490546,9702.708548153401,3.9868929861545275,9702.708548153401,3.9868929861545275,4851.354274076701,3.6858629904905467,iML1515
b2708,gutQ,COG0794,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076706,3.685862990490547,0,4851.354274076706,3.685862990490547,9702.708548153412,3.9868929861545284,9702.708548153412,3.9868929861545284,4851.354274076706,3.685862990490547,iML1515
b0072,leuC,COG0065,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076706,3.685862990490547,0,4851.354274076706,3.685862990490547,9702.708548153412,3.9868929861545284,9702.708548153412,3.9868929861545284,4851.354274076706,3.685862990490547,iML1515
b0071,leuD,COG0066,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076701,3.685862990490546,0,4851.354274076701,3.685862990490546,9702.708548153401,3.9868929861545275,9702.708548153401,3.9868929861545275,4851.354274076701,3.6858629904905467,iML1515
b3671,ilvB,COG0028,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076701,3.685862990490546,0,4851.354274076701,3.685862990490546,9702.708548153401,3.9868929861545275,9702.708548153401,3.9868929861545275,4851.354274076701,3.6858629904905467,iML1515
b3670,ilvN,COG0440,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076705,3.685862990490546,0,4851.354274076705,3.685862990490546,9702.70854815341,3.986892986154528,9702.70854815341,3.986892986154528,4851.354274076705,3.6858629904905467,iML1515
b0078,ilvH,COG0440,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076705,3.685862990490546,0,4851.354274076705,3.685862990490546,9702.70854815341,3.986892986154528,9702.70854815341,3.986892986154528,4851.354274076705,3.6858629904905467,iML1515
b0908,aroA,COG0128,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076705,3.685862990490546,0,4851.354274076705,3.685862990490546,9702.70854815341,3.986892986154528,9702.70854815341,3.986892986154528,4851.354274076705,3.6858629904905467,iML1515
b1264,trpE,COG0147,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076711,3.685862990490548,0,4851.354274076711,3.685862990490548,9702.708548153421,3.9868929861545284,9702.708548153421,3.9868929861545284,4851.354274076711,3.6858629904905476,iML1515
b1263,trpD,COG0512,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076703,3.685862990490546,0,4851.354274076703,3.685862990490546,9702.708548153407,3.986892986154528,9702.708548153407,3.986892986154528,4851.354274076703,3.6858629904905467,iML1515
b2599,pheA,COG0077,N,,,1,0.9259332133632956,0.0,0.9259332133632956,4851.354274076703,3.685862990490546,0,4851.354274076703,3.685862990490546,9702.708548153407,3.986892986154528,9702.708548153407,3.986892986154528,4851.354274076703,3.6858629904905467,iML1515
