bnum,gene_name,COG_id,keio_call,PEC,MG_Tn5,y_essential_in_silico_iJO1366,b_wt,b_ko,delta_b,kV,log10_kV
b2146,yeiT,COG0493,N,,,0,15.44424150377654,15.444241503776505,3.5527136788005016e-14,1385653.6947150745,6.141654704109357
b2147,yeiA,COG1146,N,,,0,15.44424150377654,15.444241503776528,1.2434497875801752e-14,1385653.6947150745,6.141654704109357
b1238,tdk,COG1435,N,,,0,15.44424150377654,15.444241503776528,1.2434497875801752e-14,1385653.6947150745,6.141654704109357
b4384,deoD,COG0813,N,,,0,15.44424150377654,15.444241503776528,1.2434497875801752e-14,1385653.6953632827,6.14165470431252
b4382,deoA,COG0213,N,,,0,15.44424150377654,15.444241503776302,2.380318164796336e-13,1385653.6953632752,6.1416547043125185
b2251,yfaO,COG0494,N,,,0,15.44424150377654,15.439042363695997,0.0051991400805437,1385775.77232679,6.14169296424464
b3640,dut,COG0756,E,E,u,0,15.44424150377654,15.439042363695885,0.0051991400806574,1385775.7723267854,6.141692964244638
b0173,dxr,COG0743,E,E,u,1,15.44424150377654,-1.0026995251211383e-14,15.444241503776553,2729497.7313961782,6.43608273768117
b0420,dxs,COG1154,E,E,u,1,15.44424150377654,0.0,15.44424150377654,2729497.731396185,6.436082737681171
b3564,xylB,COG1070,N,,,0,15.44424150377654,15.444241503776391,1.4743761767022081e-13,1385653.695363279,6.141654704312519
b1779,gapA,COG0057,E,N,u,1,15.44424150377654,0.0,15.44424150377654,12775375.768058646,7.106373683099844
b2927,epd,COG0057,N,,,1,15.44424150377654,0.0,15.44424150377654,12775375.768058646,7.106373683099844
b1288,fabI,COG0623,E,E,u,1,15.44424150377654,0.0,15.44424150377654,12775375.768058646,7.106373683099844
b3622,rfaL,COG3307,N,,,0,15.44424150377654,15.444241503776585,-4.440892098500626e-14,1733535.141775747,6.2389326499869915
b3785,wzzE,COG3765,N,,,0,15.44424150377654,15.444241503776531,7.105427357601002e-15,1733535.1417757464,6.2389326499869915
b3792,wzxE,COG2244,N,,,0,15.44424150377654,15.444241503776531,7.105427357601002e-15,1733535.1417757464,6.2389326499869915
b2341,yfcX,COG1024,N,,,0,15.44424150377654,15.05050939382698,0.3937321099495605,1751837.3066336708,6.243493770717854
b1850,eda,COG0800,N,,,0,15.44424150377654,13.699214760311662,1.7450267434648783,2874868.487479607,6.45861798242799
b1851,edd,COG0129,N,,,0,15.44424150377654,13.699214760311566,1.7450267434649742,2874868.487479567,6.458617982427984
b1054,lpxL,COG1560,N,,,0,15.44424150377654,15.444241503776212,3.286260152890464e-13,1733535.141775741,6.23893264998699
b1855,lpxM,COG1560,N,,,0,15.44424150377654,15.444241503776638,-9.769962616701379e-14,1733535.141775748,6.2389326499869915
b2779,eno,COG0148,E,E,u,0,15.44424150377654,1.140245391007123,14.303996112769417,12343265.238897378,7.091430061451895
b0583,entD,COG2977,E,N,u,0,15.44424150377654,15.44424150377683,-2.895461648222409e-13,599366.3875097617,5.777692384041147
b0585,fes,COG2382,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b2440,eutC,COG4302,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b3946,fsaB,COG0176,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b0822,ybiV,COG0561,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b3666,uhpT,COG2271,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b0404,yajB,COG3124,N,,,0,15.44424150377654,15.444241503776512,2.8421709430404014e-14,599366.3875097762,5.777692384041158
b0452,tesB,COG1946,N,,,0,15.44424150377654,15.050509393827946,0.3937321099485942,587291.5110756734,5.768853723438502
b1805,fadD,COG0318,N,,,0,15.44424150377654,15.44424150377626,2.806643806252396e-13,599366.3875097866,5.777692384041165
b3844,fre,COG0543,N,,,0,15.44424150377654,15.434373292265033,0.0098682115115078,599595.2076939952,5.777858153061548
b2764,cysJ,COG0369,N,,,1,15.44424150377654,0.0,15.44424150377654,2420009.2633343968,6.383817028380148
b2763,cysI,COG0155,N,,,1,15.44424150377654,0.0,15.44424150377654,2420009.2633344084,6.383817028380149
b2925,fbaA,COG0191,E,E,u,0,15.44424150377654,15.444241503777764,-1.2221335055073725e-12,1733613.443674978,6.2389522661539525
b1773,ydjI,COG0191,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b3925,glpX,COG1494,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b2930,yggF,COG1494,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b4232,fbp,COG0158,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b2802,fucI,COG2407,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b2803,fucK,COG1070,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b2738,ygbL,COG0235,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b2800,fucA,COG0235,N,,,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733613.4436749618,6.238952266153948
b0475,hemH,COG0276,E,N,u,1,15.44424150377654,-1.759015454862538e-14,15.444241503776558,3019451.81465954,6.4799281033947596
b1476,fdnI,COG2864,N,,,0,15.44424150377654,15.444241503776585,-4.440892098500626e-14,1733613.4436749653,6.238952266153949
b1474,fdnG,COG0243,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b1475,fdnH,COG0437,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b3892,fdoI,COG2864,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b3893,fdoH,COG0437,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b3894,fdoG,COG0243,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0935,ssuD,COG2141,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b3409,feoB,COG0370,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b2392,mntH,COG1914,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4290,fecB,COG4594,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4288,fecD,COG0609,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4287,fecE,COG1120,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4289,fecC,COG0609,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4291,fecA,COG4772,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0589,fepG,COG4779,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0588,fepC,COG1120,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0592,fepB,COG4592,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0590,fepD,COG0609,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b2155,cirA,COG4771,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0805,fiu,COG4774,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0150,fhuA,COG1629,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0584,fepA,COG4771,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b0591,ybdA,COG0477,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4367,fhuF,COG4114,N,,,0,15.44424150377654,15.444241503776464,7.638334409421078e-14,1733613.4436749627,6.238952266153948
b4209,ytfE,COG2846,N,,,0,15.44424150377654,15.443659541124616,0.0005819626519247,1733659.596317464,6.238963827884295
b2486,hyfF,COG0651,N,,,0,15.44424150377654,15.444241503776547,-7.105427357601002e-15,1733613.4436749634,6.238952266153948
b4079,fdhF,COG0243,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2722,hycD,COG0650,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2719,hycG,COG3260,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2723,hycC,COG0651,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2721,hycE,COG3261,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2485,hyfE,COG4237,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2484,hyfD,COG1009,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2724,hycB,COG1142,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2482,hyfB,COG0651,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2489,hyfI,COG3260,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2720,hycF,COG1143,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2488,hyfH,COG1143,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b2487,hyfG,COG3261,N,,,0,15.44424150377654,15.444241503776592,-5.1514348342607263e-14,1733613.4436749646,6.238952266153949
b3924,fpr,COG1018,N,,,0,15.44424150377654,15.443761021860766,0.0004804819157744,1734800.626674404,6.239249570360046
b0684,fldA,COG0716,E,E,u,1,15.44424150377654,1.9510406751036523e-16,15.44424150377654,3019451.814659561,6.479928103394762
b2895,fldB,COG0716,N,,,1,15.44424150377654,0.0,15.44424150377654,3019451.8146595294,6.479928103394758
b3288,fmt,COG0223,E,E,u,0,15.44424150377654,15.444241503773116,3.4230396295242826e-12,1733613.4436749176,6.2389522661539365
b0025,ribF,COG0196,E,,,1,15.44424150377654,-8.416838687823754e-15,15.44424150377655,3019451.814659586,6.479928103394766
b0937,ssuE,COG0431,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733613.443674966,6.238952266153949
b2374,frc,COG1804,N,,,0,15.44424150377654,15.444241503776608,-6.750155989720953e-14,1733613.4436749648,6.238952266153949
b2492,focB,COG2116,N,,,0,15.44424150377654,13.761437186584788,1.6828043171917528,5486395.942002065,6.739287146546247
b0904,focA,COG2116,N,,,0,15.44424150377654,13.761437186584736,1.6828043171918043,5486395.942002066,6.739287146546248
b4154,frdA,COG1053,N,,,0,15.44424150377654,15.444241503776716,-1.758593271006248e-13,1733535.1417757466,6.2389326499869915
b4152,frdC,COG3029,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b4153,frdB,COG0479,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b4151,frdD,COG3080,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b2168,fruK,COG1105,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b3371,frlB,COG2222,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b3374,frlD,COG0524,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b3370,frlA,COG0531,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b4321,gntP,COG2610,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b2169,fruB,COG1925,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b2167,fruA,COG1299,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b1232,purU,COG0788,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b2801,fucP,COG0738,N,,,0,15.44424150377654,15.44424150377663,-8.881784197001252e-14,1733535.141775747,6.2389326499869915
b1611,fumC,COG0114,N,,,0,15.44424150377654,15.28110048537366,0.1631410184028805,1731522.1401201286,6.238428049030456
b1612,fumA,COG1838,N,,,0,15.44424150377654,15.281100485373878,0.163141018402662,1731522.1401201535,6.238428049030462
b0621,dcuC,COG3069,N,,,0,15.44424150377654,15.444241503776604,-6.394884621840903e-14,1733613.4436749665,6.238952266153949
b3730,glmU,COG1207,E,E,u,1,15.44424150377654,2.0504683548186912e-15,15.44424150377654,2545428.0209662328,6.405760820666558
b3789,rffH,COG1209,N,,,0,15.44424150377654,15.444241503776604,-6.394884621840903e-14,1733613.4436749653,6.238952266153949
b2039,rfbA,COG1209,N,,,0,15.44424150377654,15.444241503776604,-6.394884621840903e-14,1733613.4436749653,6.238952266153949
b0154,hemL,COG0001,E,N,u,1,15.44424150377654,3.518030909725076e-14,15.444241503776505,3120253.743637215,6.494189912922464
b2533,suhB,COG0483,E,N,N,0,15.44424150377654,15.444241503776547,-7.105427357601002e-15,1733613.4436749653,6.238952266153949
b4055,aphA,COG3700,N,,,0,15.44424150377654,15.444241503776713,-1.723066134218243e-13,1733613.4436749658,6.238952266153949
b3451,ugpE,COG0395,N,,,0,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,1733620.405758813,6.2389540102500955
b3452,ugpA,COG1175,N,,,0,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,1733620.405758813,6.2389540102500955
b3453,ugpB,COG1653,N,,,0,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,1733620.405758813,6.2389540102500955
b3450,ugpC,COG3839,N,,,0,15.44424150377654,15.444241503776656,-1.1546319456101628e-13,1733620.405758813,6.2389540102500955
b3608,gpsA,COG0240,E,N,N,1,15.44424150377654,-6.445179691176439e-15,15.444241503776547,3019451.814659577,6.479928103394765
b2242,glpB,COG3075,N,,,0,15.44424150377654,15.444241503776633,-9.237055564881302e-14,1733620.4057588123,6.238954010250095
b2241,glpA,COG0578,N,,,0,15.44424150377654,15.444241503776489,5.1514348342607263e-14,1733620.40575881,6.238954010250095
b2243,glpC,COG0247,N,,,0,15.44424150377654,15.444241503776489,5.1514348342607263e-14,1733620.40575881,6.238954010250095
b3426,glpD,COG0578,N,,,0,15.44424150377654,15.444241503776489,5.1514348342607263e-14,1733620.40575881,6.238954010250095
b0243,proA,COG0014,N,,,0,15.44424150377654,15.400428103525917,0.0438134002506238,1734130.7310824457,6.239081834574785
b0678,nagB,COG0363,N,,,0,15.44424150377654,15.444241503776396,1.4388490399142031e-13,1733620.405758807,6.238954010250094
b1852,zwf,COG0364,N,,,0,15.44424150377654,13.699214760312351,1.745026743464189,3259203.2075556437,6.513111439068654
b3128,garD,COG2721,N,,,0,15.44424150377654,15.444241503776055,4.849454171562684e-13,1733620.4057588028,6.238954010250093
b4358,yjjN,COG1063,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b4356,yjiZ,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b3127,garP,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2789,gudP,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b0757,galK,COG0153,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2045,wcaK,COG2327,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b0756,galM,COG2017,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b4119,melA,COG1486,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b3628,rfaB,COG0438,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2093,gatB,COG3414,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2092,gatC,COG3775,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2094,gatA,COG1762,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b3093,exuT,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b1236,galU,COG1210,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b4230,ytfT,COG1172,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2148,mglC,COG4211,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2149,mglA,COG1129,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2150,mglB,COG1879,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b4231,yjfF,COG1172,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b4227,ytfQ,COG1879,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2943,galP,COG0477,N,,,0,15.44424150377654,15.444241503776764,-2.238209617644316e-13,1733620.405758814,6.2389540102500955
b2500,purN,COG0299,N,,,0,15.44424150377654,15.412378021397636,0.0318634823789043,1745001.3023483008,6.241795755422689
b1415,aldA,COG1012,N,,,1,15.44424150377654,0.0,15.44424150377654,3019451.814659556,6.479928103394761
b2052,fcl,COG0451,N,,,0,15.44424150377654,15.444241503776585,-4.440892098500626e-14,1733620.4057588112,6.238954010250095
b2784,relA,COG0317,N,,,0,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,1733620.405758813,6.2389540102500955
b3650,spoT,COG0317,E,E,u,0,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,1733620.405758813,6.2389540102500955
b2051,nudD,COG0494,N,,,0,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,1733620.405758813,6.2389540102500955
b2467,yffH,COG0494,N,,,0,15.44424150377654,15.444241503776691,-1.5276668818842157e-13,1733620.405758813,6.2389540102500955
b3729,glmS,COG0449,E,N,u,1,15.44424150377654,-5.333603476948256e-15,15.444241503776546,2545428.0209662374,6.405760820666559
b1301,puuB,COG0665,N,,,0,15.44424150377654,15.444241503776633,-9.237055564881302e-14,1733620.4057588123,6.238954010250095
b3882,yihU,COG2084,N,,,0,15.44424150377654,15.444241503776174,3.659295089164516e-13,1738372.31746917,6.24014279748981
b3432,glgB,COG0296,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b0459,maa,COG0110,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b0124,gcd,COG4993,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b0837,yliI,COG2133,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3428,glgP,COG0058,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3126,garL,COG3836,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b2787,gudD,COG4948,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b2788,gudX,COG4948,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3429,glgA,COG0297,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3631,rfaG,COG0438,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3627,rfaI,COG1442,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3626,rfaJ,COG1442,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b1621,malX,COG1263,N,,,0,15.44424150377654,15.438391567409791,0.0058499363667472,1772920.74655533,6.248689322119254
b3431,glgX,COG1523,N,,,0,15.44424150377654,15.444241503776473,6.927791673660978e-14,1738372.3174691726,6.240142797489811
b3430,glgC,COG0448,N,,,0,15.44424150377654,15.444241503776544,-3.552713678800501e-15,1738372.317469173,6.240142797489811
b3870,glnA,COG0174,N,,,1,15.44424150377654,-2.915633896309231e-13,15.444241503776832,2367702.2572998023,6.37432708819373
b0680,glnS,COG0008,E,E,u,0,15.44424150377654,15.444241503776423,1.1546319456101628e-13,1733542.103211382,6.238934393999523
b0809,glnQ,COG1126,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b0810,glnP,COG0765,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b0811,glnH,COG0834,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b2091,gatD,COG1063,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b0242,proB,COG0263,N,,,0,15.44424150377654,15.400428103526009,0.0438134002505314,1734052.584487409,6.239062263155444
b1492,gadC,COG0531,N,,,0,15.44424150377654,15.444241503776585,-4.440892098500626e-14,1733542.1032113852,6.238934393999524
b2688,gshA,COG2918,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b1493,gadB,COG0076,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b3517,gadA,COG0076,N,,,0,15.44424150377654,15.44424150377658,-4.085620730620576e-14,1733542.1032113854,6.238934393999524
b1761,gdhA,COG0334,N,,,0,15.44424150377654,12.985516629870844,2.4587248739056964,2445224.797655943,6.3883187914325354
b1524,yneH,COG2066,N,,,0,15.44424150377654,15.444241503776595,-5.684341886080803e-14,1733542.1032113864,6.238934393999525
b0485,ybaS,COG2066,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2312,purF,COG0034,N,,,1,15.44424150377654,9.463503147160454e-12,15.444241503767078,3019451.814658189,6.479928103394565
b3967,murI,COG0796,E,E,u,1,15.44424150377654,5.163134435800918e-15,15.444241503776537,3019451.8146595564,6.479928103394761
b3213,gltD,COG0493,N,,,0,15.44424150377654,15.444241503776672,-1.3145040611561853e-13,1733542.1032113866,6.238934393999525
b3212,gltB,COG0067,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b1210,hemA,COG0373,E,N,u,1,15.44424150377654,1.759015454862538e-14,15.444241503776524,3019451.8146597296,6.479928103394786
b2400,gltX,COG0008,E,E,u,1,15.44424150377654,0.0,15.44424150377654,3019451.814659546,6.47992810339476
b3653,gltS,COG0786,N,,,0,15.44424150377654,15.444241503776244,2.966515921798419e-13,1733542.1032113791,6.238934393999523
b0507,gcl,COG3960,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3927,glpF,COG0580,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3617,kbl,COG0156,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2240,glpT,COG2271,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b0514,glxK,COG1929,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2904,gcvH,COG0509,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2903,gcvP,COG0403,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2905,gcvT,COG0404,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b1033,ycdW,COG0111,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2979,glcD,COG0277,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3926,glpK,COG0554,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b0212,gloB,COG0491,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3559,glyS,COG0751,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3560,glyQ,COG0752,E,E,N,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2053,gmd,COG1089,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3052,rfaE,COG2870,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b0200,gmhB,COG0241,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b0104,guaC,COG0516,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2507,guaA,COG0518,N,,,1,15.44424150377654,5.2770463645876147e-14,15.444241503776489,3019451.814659717,6.479928103394784
b2029,gnd,COG0362,N,,,0,15.44424150377654,15.444241503776368,1.723066134218243e-13,1733542.1032113812,6.238934393999523
b3437,gntK,COG3265,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b4268,idnK,COG3265,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b3449,ugpQ,COG0584,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b2239,glpQ,COG0584,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733542.1032113854,6.238934393999524
b1654,ydhD,COG0278,N,,,0,15.44424150377654,15.444241503776643,-1.0302869668521453e-13,1733468.827825446,6.238916036344236
