tau,beta,D,L,structure,mdl,sse,nll,bic_penalty,scale,kappa_V_uncalibrated,kappa_V_calibrated,abs_err_calibrated,abs_err_uncalibrated
0.02,10.0,0.1,4,kmeans,-420.603055046252,88.45367896306159,-433.0322712430964,12.429216196844383,-0.1342847233942603,0.178318492944171,-0.02394544950108936,0.3446408585591067,0.14237691611384637
0.02,10.0,0.1,8,uniform,-460.77271003770414,75.32411933997255,-473.2019262345485,12.429216196844383,-0.15348892159524954,0.4142224528716041,-0.06357855759180159,0.38427396664981894,0.09352704381358673
0.02,10.0,0.1,8,kmeans,-461.37784862037995,75.14201370390393,-473.80706481722433,12.429216196844383,-0.14011353188013298,0.5645211722413525,-0.07909705526384878,0.3997924643218661,0.2438257631833351
0.02,10.0,0.1,16,uniform,-460.77271003770414,75.32411933997255,-473.2019262345485,12.429216196844383,-0.15348892159524954,0.4142224528716041,-0.06357855759180159,0.38427396664981894,0.09352704381358673
0.02,10.0,0.1,16,kmeans,-461.37784862037995,75.14201370390393,-473.80706481722433,12.429216196844383,-0.14011353188013298,0.5645211722413525,-0.07909705526384878,0.3997924643218661,0.2438257631833351
0.02,10.0,0.1,32,uniform,-460.77271003770414,75.32411933997255,-473.2019262345485,12.429216196844383,-0.15348892159524954,0.4142224528716041,-0.06357855759180159,0.38427396664981894,0.09352704381358673
0.02,10.0,0.1,32,kmeans,-461.37784862037995,75.14201370390393,-473.80706481722433,12.429216196844383,-0.14011353188013298,0.5645211722413525,-0.07909705526384878,0.3997924643218661,0.2438257631833351
0.02,10.0,0.2,4,uniform,-422.40548718916193,87.81824535099955,-434.8347033860063,12.429216196844383,-0.14071940556848075,0.19453208507738054,-0.027374439376086114,0.3480698484341035,0.12616332398063682
0.02,10.0,0.2,4,kmeans,-422.45304014673127,87.80154287037458,-434.88225634357565,12.429216196844383,-0.13380893556489654,0.2761894991583231,-0.0369566228965771,0.35765203195459444,0.044505909899694274
0.02,10.0,0.2,8,uniform,-445.15141564200684,80.18091917645614,-457.5806318388512,12.429216196844383,-0.14298305477715947,0.5806982267717149,-0.08303000636749948,0.4037254154255168,0.26000281771369754
0.02,10.0,0.2,8,kmeans,-447.1991784827317,79.52683562219663,-459.6283946795761,12.429216196844383,-0.11854127992815224,0.6036927941541594,-0.0715625165024366,0.39225792556045397,0.2829973850961421
0.02,10.0,0.2,16,uniform,-445.15141564200684,80.18091917645614,-457.5806318388512,12.429216196844383,-0.14298305477715947,0.5806982267717149,-0.08303000636749948,0.4037254154255168,0.26000281771369754
0.02,10.0,0.2,16,kmeans,-447.1991784827317,79.52683562219663,-459.6283946795761,12.429216196844383,-0.11854127992815224,0.6036927941541594,-0.0715625165024366,0.39225792556045397,0.2829973850961421
0.02,10.0,0.2,32,uniform,-445.15141564200684,80.18091917645614,-457.5806318388512,12.429216196844383,-0.14298305477715947,0.5806982267717149,-0.08303000636749948,0.4037254154255168,0.26000281771369754
0.02,10.0,0.2,32,kmeans,-447.1991784827317,79.52683562219663,-459.6283946795761,12.429216196844383,-0.11854127992815224,0.6036927941541594,-0.0715625165024366,0.39225792556045397,0.2829973850961421
0.02,10.0,0.5,4,uniform,-421.4150593300319,88.16684596952732,-433.8442755268763,12.429216196844383,0.08417523062728671,0.06474085049198833,0.005449576021169806,0.31524583303684756,0.255954558566029
0.02,10.0,0.5,4,kmeans,-426.59180430715315,86.35994911271361,-439.02102050399753,12.429216196844383,0.15009540336858945,0.14304930626073126,0.021471043324801348,0.299224365733216,0.1776461027972861
0.02,10.0,0.5,8,uniform,-378.38363596891867,104.72697124898191,-390.81285216576305,12.429216196844383,-0.0673320455281825,0.4717762199945406,-0.03176565792378625,0.35246106698180363,0.15108081093652326
0.02,10.0,0.5,8,kmeans,-408.86326317602555,92.70646218960196,-421.29247937286993,12.429216196844383,0.0442585222427061,0.10989326078203246,0.0048637133266450855,0.31583169573137226,0.2108021482759849
0.02,10.0,0.5,16,uniform,-378.38363596891867,104.72697124898191,-390.81285216576305,12.429216196844383,-0.0673320455281825,0.4717762199945406,-0.03176565792378625,0.35246106698180363,0.15108081093652326
0.02,10.0,0.5,16,kmeans,-408.86326317602555,92.70646218960196,-421.29247937286993,12.429216196844383,0.0442585222427061,0.10989326078203246,0.0048637133266450855,0.31583169573137226,0.2108021482759849
0.02,10.0,0.5,32,uniform,-378.38363596891867,104.72697124898191,-390.81285216576305,12.429216196844383,-0.0673320455281825,0.4717762199945406,-0.03176565792378625,0.35246106698180363,0.15108081093652326
0.02,10.0,0.5,32,kmeans,-408.86326317602555,92.70646218960196,-421.29247937286993,12.429216196844383,0.0442585222427061,0.10989326078203246,0.0048637133266450855,0.31583169573137226,0.2108021482759849
0.02,50.0,0.02,4,uniform,-414.50907870513095,90.63631121641245,-426.9382949019753,12.429216196844383,-0.1344098957067791,0.022778742787354193,0.003061688442379824,0.31763372061563755,0.29791666627066316
0.02,50.0,0.02,4,kmeans,-414.5999885821079,90.60335826466364,-427.0292047789523,12.429216196844383,-0.11001997913629653,0.013829554860784458,0.0015215273372477744,0.3191738817207696,0.3068658541972329
0.02,50.0,0.02,8,uniform,-445.912287059187,79.93726067169996,-458.3415032560314,12.429216196844383,-0.1549763000546754,0.08253787661215645,-0.012791414731721332,0.3334868237897387,0.2381575324458609
0.02,50.0,0.02,8,kmeans,-445.92467362489754,79.93330017728647,-458.3538898217419,12.429216196844383,-0.15280655432915205,0.2095865399883271,-0.032026197009385304,0.35272160606740266,0.11110886906969025
0.02,50.0,0.02,16,uniform,-445.912287059187,79.93726067169996,-458.3415032560314,12.429216196844383,-0.1549763000546754,0.08253787661215645,-0.012791414731721332,0.3334868237897387,0.2381575324458609
0.02,50.0,0.02,16,kmeans,-445.92467362489754,79.93330017728647,-458.3538898217419,12.429216196844383,-0.15280655432915205,0.2095865399883271,-0.032026197009385304,0.35272160606740266,0.11110886906969025
0.02,50.0,0.02,32,uniform,-445.912287059187,79.93726067169996,-458.3415032560314,12.429216196844383,-0.1549763000546754,0.08253787661215645,-0.012791414731721332,0.3334868237897387,0.2381575324458609
0.02,50.0,0.02,32,kmeans,-445.92467362489754,79.93330017728647,-458.3538898217419,12.429216196844383,-0.15280655432915205,0.2095865399883271,-0.032026197009385304,0.35272160606740266,0.11110886906969025
0.02,50.0,0.05,4,uniform,-413.9265127085425,90.84776402304254,-426.35572890538685,12.429216196844383,-0.09619904894794554,0.06728139471661304,0.006472406183629502,0.31422300287438787,0.2534140143414043
0.02,50.0,0.05,4,kmeans,-414.1857834614309,90.75359618870682,-426.6149996582753,12.429216196844383,-0.11187290636285467,0.00527011785240229,-0.0005895834010230101,0.32128499245904035,0.3154252912056151
0.02,50.0,0.05,8,uniform,-451.56126295748084,78.1512601735183,-463.9904791543252,12.429216196844383,-0.15811634763473265,0.13092682883605128,-0.020701671982954223,0.34139708104097155,0.18976858022196608
0.02,50.0,0.05,8,kmeans,-451.58130640958217,78.14499474052364,-464.01052260642655,12.429216196844383,-0.155718758430756,0.273110469445686,-0.04252842321652315,0.3632238322745405,0.047584939612331345
0.02,50.0,0.05,16,uniform,-451.56126295748084,78.1512601735183,-463.9904791543252,12.429216196844383,-0.15811634763473265,0.13092682883605128,-0.020701671982954223,0.34139708104097155,0.18976858022196608
0.02,50.0,0.05,16,kmeans,-451.58130640958217,78.14499474052364,-464.01052260642655,12.429216196844383,-0.155718758430756,0.273110469445686,-0.04252842321652315,0.3632238322745405,0.047584939612331345
0.02,50.0,0.05,32,uniform,-451.56126295748084,78.1512601735183,-463.9904791543252,12.429216196844383,-0.15811634763473265,0.13092682883605128,-0.020701671982954223,0.34139708104097155,0.18976858022196608
0.02,50.0,0.05,32,kmeans,-451.58130640958217,78.14499474052364,-464.01052260642655,12.429216196844383,-0.155718758430756,0.273110469445686,-0.04252842321652315,0.3632238322745405,0.047584939612331345
0.02,50.0,0.1,4,uniform,-417.0820223049926,89.70828645112942,-429.511238501837,12.429216196844383,-0.10963791816338932,0.019606322127910254,0.0021495963409448736,0.3185458127170725,0.3010890869301071
0.02,50.0,0.1,4,kmeans,-417.29702887545375,89.63116813372501,-429.7262450722981,12.429216196844383,-0.1255578699251498,0.07211496921185778,-0.009054601923958622,0.329750010981976,0.24858043984615957
0.02,50.0,0.1,8,uniform,-456.49538754265905,76.62394941725005,-468.9246037395034,12.429216196844383,-0.16032071952899243,0.20783518527500622,-0.03332028644673045,0.3540156955047478,0.11286022378301114
0.02,50.0,0.1,8,kmeans,-456.66000415987907,76.57351172343276,-469.08922035672344,12.429216196844383,-0.15283543272492398,0.362127989917806,-0.055345988040894786,0.37604139709891216,0.041432580859788626
0.02,50.0,0.1,16,uniform,-456.49538754265905,76.62394941725005,-468.9246037395034,12.429216196844383,-0.16032071952899243,0.20783518527500622,-0.03332028644673045,0.3540156955047478,0.11286022378301114
0.02,50.0,0.1,16,kmeans,-456.66000415987907,76.57351172343276,-469.08922035672344,12.429216196844383,-0.15283543272492398,0.362127989917806,-0.055345988040894786,0.37604139709891216,0.041432580859788626
0.02,50.0,0.1,32,uniform,-456.49538754265905,76.62394941725005,-468.9246037395034,12.429216196844383,-0.16032071952899243,0.20783518527500622,-0.03332028644673045,0.3540156955047478,0.11286022378301114
0.02,50.0,0.1,32,kmeans,-456.66000415987907,76.57351172343276,-469.08922035672344,12.429216196844383,-0.15283543272492398,0.362127989917806,-0.055345988040894786,0.37604139709891216,0.041432580859788626
0.02,50.0,0.2,4,uniform,-420.2043324811476,88.59486543267363,-432.633548677992,12.429216196844383,-0.1290458557359167,0.08949939856884986,-0.01154952647616711,0.33224493553418444,0.2311960104891675
0.02,50.0,0.2,4,kmeans,-420.20739836519726,88.59377895299642,-432.63661456204164,12.429216196844383,-0.12999501732687369,0.1749625775579028,-0.022744263301194053,0.3434396723592114,0.14573283150011457
0.02,50.0,0.2,8,uniform,-461.05169305301587,75.24010962350152,-473.48090924986025,12.429216196844383,-0.15620285533066225,0.37870779724405507,-0.059155239265506906,0.3798506483235243,0.05801238818603771
0.02,50.0,0.2,8,kmeans,-461.54372671001846,75.09217258609179,-473.97294290686284,12.429216196844383,-0.1437690270909714,0.5304923437084881,-0.07626836813417853,0.3969637771921959,0.20979693465047072
0.02,50.0,0.2,16,uniform,-461.05169305301587,75.24010962350152,-473.48090924986025,12.429216196844383,-0.15620285533066225,0.37870779724405507,-0.059155239265506906,0.3798506483235243,0.05801238818603771
0.02,50.0,0.2,16,kmeans,-461.54372671001846,75.09217258609179,-473.97294290686284,12.429216196844383,-0.1437690270909714,0.5304923437084881,-0.07626836813417853,0.3969637771921959,0.20979693465047072
0.02,50.0,0.2,32,uniform,-461.05169305301587,75.24010962350152,-473.48090924986025,12.429216196844383,-0.15620285533066225,0.37870779724405507,-0.059155239265506906,0.3798506483235243,0.05801238818603771
0.02,50.0,0.2,32,kmeans,-461.54372671001846,75.09217258609179,-473.97294290686284,12.429216196844383,-0.1437690270909714,0.5304923437084881,-0.07626836813417853,0.3969637771921959,0.20979693465047072
0.02,50.0,0.5,4,uniform,-376.5208981372346,105.51020109456377,-388.950114334079,12.429216196844383,-0.08728469120404714,0.23448591089437065,-0.020467030324114854,0.3411624393821322,0.0862094981636467
0.02,50.0,0.5,4,kmeans,-419.71009149111603,88.77018753432324,-432.1393076879604,12.429216196844383,0.12843738494531534,0.1792272865292466,0.023019483992661176,0.2976759250653562,0.14146812252877075
0.02,50.0,0.5,8,uniform,-413.2257727034526,91.10276388379474,-425.654988900297,12.429216196844383,-0.06762545654953377,0.28268988056719413,-0.019117032235289676,0.339812441293307,0.038005528490823226
0.02,50.0,0.5,8,kmeans,-413.43674355232304,91.02591620387132,-425.8659597491674,12.429216196844383,-0.0593074079939298,0.4013623834744335,-0.023803762630134333,0.3444991716881517,0.08066697441641613
0.02,50.0,0.5,16,uniform,-413.2257727034526,91.10276388379474,-425.654988900297,12.429216196844383,-0.06762545654953377,0.28268988056719413,-0.019117032235289676,0.339812441293307,0.038005528490823226
0.02,50.0,0.5,16,kmeans,-413.43674355232304,91.02591620387132,-425.8659597491674,12.429216196844383,-0.0593074079939298,0.4013623834744335,-0.023803762630134333,0.3444991716881517,0.08066697441641613
0.02,50.0,0.5,32,uniform,-413.2257727034526,91.10276388379474,-425.654988900297,12.429216196844383,-0.06762545654953377,0.28268988056719413,-0.019117032235289676,0.339812441293307,0.038005528490823226
0.02,50.0,0.5,32,kmeans,-413.43674355232304,91.02591620387132,-425.8659597491674,12.429216196844383,-0.0593074079939298,0.4013623834744335,-0.023803762630134333,0.3444991716881517,0.08066697441641613
0.05,0.5,0.02,4,uniform,-459.7257726549993,75.64021929716365,-472.15498885184365,12.429216196844383,0.33414441571264925,0.16047662796271775,0.05362236908613851,0.26707303997187887,0.1602187810952996
0.05,0.5,0.02,4,kmeans,-462.2550239786669,74.87882480836667,-474.68424017551126,12.429216196844383,0.4122508895491899,0.15842810953123598,0.06531212908384854,0.2553832799741688,0.16226729952678137
0.05,0.5,0.02,8,uniform,-451.65460512085787,78.12208638936433,-464.08382131770225,12.429216196844383,0.2859080220019772,0.1653172792841006,0.047265536322865634,0.27342987273515174,0.15537812977391677
0.05,0.5,0.02,8,kmeans,-453.2457085208399,77.62646396629728,-465.6749247176843,12.429216196844383,0.3444033119661866,0.16492744101698936,0.05680155692035903,0.2638938521376583,0.155767968041028
0.05,0.5,0.02,16,uniform,-451.65460512085787,78.12208638936433,-464.08382131770225,12.429216196844383,0.2859080220019772,0.1653172792841006,0.047265536322865634,0.27342987273515174,0.15537812977391677
0.05,0.5,0.02,16,kmeans,-453.2457085208399,77.62646396629728,-465.6749247176843,12.429216196844383,0.3444033119661866,0.16492744101698936,0.05680155692035903,0.2638938521376583,0.155767968041028
0.05,0.5,0.02,32,uniform,-451.65460512085787,78.12208638936433,-464.08382131770225,12.429216196844383,0.2859080220019772,0.1653172792841006,0.047265536322865634,0.27342987273515174,0.15537812977391677
0.05,0.5,0.02,32,kmeans,-453.2457085208399,77.62646396629728,-465.6749247176843,12.429216196844383,0.3444033119661866,0.16492744101698936,0.05680155692035903,0.2638938521376583,0.155767968041028
0.05,0.5,0.05,4,uniform,-462.62069227098095,74.76938161969312,-475.04990846782533,12.429216196844383,0.3522137374034662,0.15990665646033483,0.05632132110758665,0.2643740879504307,0.16078875259768252
0.05,0.5,0.05,4,kmeans,-465.31025877216376,73.96930416301683,-477.73947496900814,12.429216196844383,0.4349356462911911,0.15744588462928927,0.06847882758712824,0.2522165814708891,0.1632495244287281
0.05,0.5,0.05,8,uniform,-454.3774744912789,77.27583825631763,-466.8066906881233,12.429216196844383,0.3012161085244883,0.16511582078802053,0.04973554499359436,0.270959864064423,0.15557958826999682
0.05,0.5,0.05,8,kmeans,-456.1046233177206,76.74381066064235,-468.533839514565,12.429216196844383,0.3636273273186451,0.16452187934222384,0.059824651270653464,0.2608707577873639,0.1561735297157935
0.05,0.5,0.05,16,uniform,-454.3774744912789,77.27583825631763,-466.8066906881233,12.429216196844383,0.3012161085244883,0.16511582078802053,0.04973554499359436,0.270959864064423,0.15557958826999682
0.05,0.5,0.05,16,kmeans,-456.1046233177206,76.74381066064235,-468.533839514565,12.429216196844383,0.3636273273186451,0.16452187934222384,0.059824651270653464,0.2608707577873639,0.1561735297157935
0.05,0.5,0.05,32,uniform,-454.3774744912789,77.27583825631763,-466.8066906881233,12.429216196844383,0.3012161085244883,0.16511582078802053,0.04973554499359436,0.270959864064423,0.15557958826999682
0.05,0.5,0.05,32,kmeans,-456.1046233177206,76.74381066064235,-468.533839514565,12.429216196844383,0.3636273273186451,0.16452187934222384,0.059824651270653464,0.2608707577873639,0.1561735297157935
0.05,0.5,0.1,4,uniform,-467.9257953064583,73.19946062302074,-480.3550115033027,12.429216196844383,0.3853042946788016,0.15885815840521827,0.06120873067829597,0.2594866783797214,0.16183725065279908
0.05,0.5,0.1,4,kmeans,-470.92343641319866,72.32699888181259,-483.35265261004304,12.429216196844383,0.47666862447505187,0.15570560151246582,0.07421997489600764,0.24647543416200973,0.16498980754555154
0.05,0.5,0.1,8,uniform,-459.36953027360784,75.74808113623529,-471.7987464704522,12.429216196844383,0.3292283624646289,0.164714489409018,0.05422868162232845,0.2664667274356889,0.15598091964899935
0.05,0.5,0.1,8,kmeans,-461.3541203877525,75.14914599109682,-473.7833365845969,12.429216196844383,0.3988567427529087,0.16373236693913534,0.06530575856056756,0.25538965049744977,0.156963042118882
0.05,0.5,0.1,16,uniform,-459.36953027360784,75.74808113623529,-471.7987464704522,12.429216196844383,0.3292283624646289,0.164714489409018,0.05422868162232845,0.2664667274356889,0.15598091964899935
0.05,0.5,0.1,16,kmeans,-461.3541203877525,75.14914599109682,-473.7833365845969,12.429216196844383,0.3988567427529087,0.16373236693913534,0.06530575856056756,0.25538965049744977,0.156963042118882
0.05,0.5,0.1,32,uniform,-459.36953027360784,75.74808113623529,-471.7987464704522,12.429216196844383,0.3292283624646289,0.164714489409018,0.05422868162232845,0.2664667274356889,0.15598091964899935
0.05,0.5,0.1,32,kmeans,-461.3541203877525,75.14914599109682,-473.7833365845969,12.429216196844383,0.3988567427529087,0.16373236693913534,0.06530575856056756,0.25538965049744977,0.156963042118882
0.05,0.5,0.2,4,uniform,-480.27058198842303,69.67272391559334,-492.6997981852674,12.429216196844383,0.46371760268622797,0.15616443167408986,0.0724161958807662,0.24827921317725116,0.1645309773839275
