g1,g2,n1,n2,kappa_i,kappa_j,kappa_ij,eps_add,rho,eps_growth,growth_i,growth_j,growth_ij,J_support,J_dR,SL,panel,kappaV_i,kappaV_j,kappaV_ij,eps_masked,n_dis_ij,shared_subsystems
b3737,b3733,atpE,atpG,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b3738,atpE,atpB,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0934,atpE,ssuC,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,4,
b3737,b1857,atpE,znuA,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704642703716843e-10,0.2849329232733675,0.8769972144269703,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3737,b3371,atpE,frlB,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3737,b0115,atpE,aceF,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0114,atpE,aceE,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b3919,atpE,tpiA,19586.667612014615,871.9980214793411,21352.104655442814,893.439021948858,1.043670444493025,-0.08318023501057334,0.2849329232733675,0.8422625567901132,0.20069893650382944,0.04819277108433735,0.8704103671706264,False,A,19586.667612014615,0.0,21352.104655442814,1765.437043428199,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0832,atpE,gsiD,19586.667612014615,0.0,19586.66761201461,-3.637978807091713e-12,0.9999999999999997,-3.7046421486053305e-10,0.2849329232733675,0.8769972144269701,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.66761201461,-3.637978807091713e-12,2,
b3737,b0429,atpE,cyoD,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0432,atpE,cyoA,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0430,atpE,cyoC,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0431,atpE,cyoB,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0722,atpE,sdhD,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0723,atpE,sdhA,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0721,atpE,sdhC,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b0724,atpE,sdhB,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2283,atpE,nuoG,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2282,atpE,nuoH,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2281,atpE,nuoI,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2288,atpE,nuoA,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2276,atpE,nuoN,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2277,atpE,nuoM,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2285,atpE,nuoE,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2284,atpE,nuoF,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2278,atpE,nuoL,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2279,atpE,nuoK,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2280,atpE,nuoJ,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2287,atpE,nuoB,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3737,b2286,atpE,nuoC,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b3732,atpC,atpD,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b3733,atpC,atpG,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b3738,atpC,atpB,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0934,atpC,ssuC,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,4,
b3731,b1296,atpC,puuP,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,1,
b3731,b2871,atpC,ygeX,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3731,b0696,atpC,kdpC,19586.667612014615,0.0,19586.667612014553,-6.184563972055912e-11,0.9999999999999967,-3.7046615775082614e-10,0.2849329232733675,0.8769972144269703,0.28493292327336583,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014553,-6.184563972055912e-11,2,
b3731,b0115,atpC,aceF,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0114,atpC,aceE,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b3919,atpC,tpiA,19586.667612014615,871.9980214793411,21352.104655442814,893.439021948858,1.043670444493025,-0.08318023501057334,0.2849329232733675,0.8422625567901132,0.20069893650382944,0.04819277108433735,0.8704103671706264,False,A,19586.667612014615,0.0,21352.104655442814,1765.437043428199,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2146,atpC,preT,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3731,b0429,atpC,cyoD,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0432,atpC,cyoA,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0430,atpC,cyoC,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0431,atpC,cyoB,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0722,atpC,sdhD,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0723,atpC,sdhA,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0721,atpC,sdhC,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b0724,atpC,sdhB,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2283,atpC,nuoG,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2282,atpC,nuoH,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2281,atpC,nuoI,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2288,atpC,nuoA,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2276,atpC,nuoN,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2277,atpC,nuoM,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2285,atpC,nuoE,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2284,atpC,nuoF,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2278,atpC,nuoL,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2279,atpC,nuoK,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2280,atpC,nuoJ,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2287,atpC,nuoB,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b2286,atpC,nuoC,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3731,b1473,atpC,yddG,19586.667612014615,0.0,19586.66761201551,8.949427865445614e-10,1.0000000000000455,-3.704136997129126e-10,0.2849329232733675,0.8769972144269699,0.2849329232734117,0.0,0.0,False,X,19586.667612014615,0.0,19586.66761201551,8.949427865445614e-10,4,
b3732,b3733,atpD,atpG,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b3738,atpD,atpB,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,0.5,0.21933860380724476,0.2849329232733675,0.2849329232733675,0.2849329232733675,1.0,1.0,False,A,19586.667612014615,19586.667612014615,19586.667612014615,-19586.667612014615,1,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b1296,atpD,puuP,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,1,
b3732,b1857,atpD,znuA,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704642703716843e-10,0.2849329232733675,0.8769972144269703,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3732,b3371,atpD,frlB,19586.667612014615,0.0,19586.667612014615,0.0,0.9999999999999998,-3.704641038382306e-10,0.2849329232733675,0.87699721442697,0.2849329232733675,0.0,0.0,False,X,19586.667612014615,0.0,19586.667612014615,0.0,2,
b3732,b0115,atpD,aceF,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0114,atpD,aceE,19586.667612014615,569.3957161878707,19592.85104115508,-563.2122870474041,0.9720574262009111,0.00696500191043492,0.2849329232733675,0.8581964695522434,0.2849329232733675,0.034482758620689655,0.905829596412556,False,A,19586.667612014615,0.0,19592.85104115508,6.183429140466615,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b3919,atpD,tpiA,19586.667612014615,871.9980214793411,21352.104655442814,893.439021948858,1.043670444493025,-0.08318023501057334,0.2849329232733675,0.8422625567901132,0.20069893650382944,0.04819277108433735,0.8704103671706264,False,A,19586.667612014615,0.0,21352.104655442814,1765.437043428199,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0429,atpD,cyoD,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0432,atpD,cyoA,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0430,atpD,cyoC,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0431,atpD,cyoB,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,0.7384086898389134,0.03681781446044441,0.2849329232733675,0.7776142830847725,0.28493292327336717,0.016129032258064516,0.9042316258351893,False,A,19586.667612014615,7798.596633039896,20221.517092083144,-7163.747152971367,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0722,atpD,sdhD,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0723,atpD,sdhA,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0721,atpD,sdhC,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b0724,atpD,sdhB,19586.667612014615,3719.237820017231,19586.66761201494,-3719.2378200169073,0.8404165059854247,0.01303345570837866,0.2849329232733675,0.8418157926999568,0.28493292327338415,0.06896551724137931,0.8728448275862069,False,A,19586.667612014615,0.0,19586.66761201494,3.2378011383116245e-10,2,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
b3732,b2283,atpD,nuoG,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,0.8583646550824954,0.043845923894187955,0.2849329232733675,0.7586431920374903,0.2849329232733675,0.19047619047619047,0.9153674832962138,False,A,19586.667612014615,3294.285861140926,19640.20173594378,-3240.7517372117595,4,;Alanine and Aspartate Metabolism;Alternate Carbon Metabolism
