t,growth,D1,D2,event,event_S,event_B,theta_deg
5.698795181,0.4886834481,2.698120335,1.554795693e-10,0,0,0,0
5.734939759,0.491946589,2.698120335,1.050082888e-10,0,0,0,0
5.771084337,0.4952097299,2.698120335,9.761932983e-11,0,0,0,0
5.807228916,0.4984728708,2.698120335,1.722890876e-10,1,1,0,0
5.843373494,0.5017360117,2.698120335,1.566525306e-10,1,1,0,1.20741827e-06
5.879518072,0.5049991526,2.698120335,7.387781011e-11,0,0,0,1.20741827e-06
5.915662651,0.5082622934,2.698120335,2.682933521e-11,0,0,0,0
5.951807229,0.5115254343,2.698120335,6.680567994e-11,0,0,0,1.20741827e-06
5.987951807,0.5147885752,2.698120336,1.169895735e-10,0,0,0,0
6.024096386,0.5180517161,2.698120335,1.032710024e-10,0,0,0,0
6.060240964,0.521314857,2.698120335,5.94962352e-11,0,0,0,1.20741827e-06
6.096385542,0.5245779979,2.698120335,6.275684955e-11,0,0,0,1.20741827e-06
6.13253012,0.5278411388,2.698120335,1.468396452e-10,0,0,0,1.20741827e-06
6.168674699,0.5311042797,2.698120335,1.076689833e-10,0,0,0,1.20741827e-06
6.204819277,0.5343674206,2.698120335,1.125600269e-10,0,0,0,0
6.240963855,0.5376305615,2.698120335,8.779885307e-11,0,0,0,0
6.277108434,0.5408937024,2.698120335,4.569263583e-11,0,0,0,0
6.313253012,0.5441568433,2.698120335,6.348940803e-11,0,0,0,0
6.34939759,0.5474199842,2.698120335,7.097508966e-11,0,0,0,1.20741827e-06
6.385542169,0.5506831251,2.698120335,9.135587441e-11,0,0,0,1.20741827e-06
6.421686747,0.553946266,2.698120335,9.043123244e-11,0,0,0,1.20741827e-06
6.457831325,0.5572094069,2.698120335,4.233081908e-11,0,0,0,0
6.493975904,0.5604725477,2.698120335,1.257299243e-10,0,0,0,0
6.530120482,0.5637356886,2.698120335,1.20571229e-10,0,0,0,1.20741827e-06
6.56626506,0.5669988295,2.698120335,5.391627825e-11,0,0,0,1.20741827e-06
6.602409639,0.5702619704,2.698120335,1.171614352e-10,0,0,0,0
6.638554217,0.5735251113,2.698120335,2.147202492e-10,0,0,0,1.20741827e-06
6.674698795,0.5767882522,2.698120335,6.762142464e-11,0,0,0,0
6.710843373,0.5800513931,2.698120335,6.900440638e-11,0,0,0,0
6.746987952,0.583314534,2.698120335,5.135043557e-11,0,0,0,0
6.78313253,0.5865776749,2.698120335,1.935920391e-10,0,0,0,0
6.819277108,0.5898408158,2.698120335,1.958353382e-10,0,0,0,0
6.855421687,0.5931039567,2.698120335,1.499291543e-10,0,0,0,0
6.891566265,0.5963670976,2.698120335,1.683962799e-10,0,0,0,0
6.927710843,0.5996302385,2.698120335,1.668515066e-10,0,0,0,0
6.963855422,0.6028933794,2.698120335,8.573169462e-11,0,0,0,0
7,0.6061565203,2.698120335,6.929220622e-11,0,0,0,0
7.036144578,0.6094196612,2.698120335,1.025668355e-10,0,0,0,0
7.072289157,0.612682802,2.698120335,5.750482379e-11,0,0,0,1.20741827e-06
7.108433735,0.6159459429,2.698120335,2.866562248e-11,0,0,0,0
7.144578313,0.6192090838,2.698120335,5.920938579e-11,0,0,0,0
7.180722892,0.6224722247,2.698120335,3.655191853e-11,0,0,0,1.20741827e-06
7.21686747,0.6257353656,2.698120335,4.148434209e-11,0,0,0,0
7.253012048,0.6289985065,2.698120335,2.968109705e-11,0,0,0,0
7.289156627,0.6322616474,2.698120335,6.645320908e-11,0,0,0,0
7.325301205,0.6355247883,2.698120335,1.214418451e-10,0,0,0,1.20741827e-06
7.361445783,0.6387879292,2.698120335,9.535262215e-11,0,0,0,0
7.397590361,0.6420510701,2.698120335,1.220920598e-10,0,0,0,1.20741827e-06
7.43373494,0.645314211,2.698120335,1.358702547e-10,0,0,0,0
7.469879518,0.6485773519,2.698120335,5.850353591e-11,0,0,0,1.20741827e-06
7.506024096,0.6518404928,2.698120335,7.836019669e-11,0,0,0,0
7.542168675,0.6551036337,2.698120335,8.297521427e-11,0,0,0,0
7.578313253,0.6583667746,2.698120335,1.504464284e-11,0,0,0,0
7.614457831,0.6616299154,2.698120335,9.063017954e-11,0,0,0,0
7.65060241,0.6648930563,2.698120336,1.642136397e-10,0,0,0,0
7.686746988,0.6681561972,2.698120335,1.697243991e-10,0,0,0,0
7.722891566,0.6714193381,2.698120335,1.267353396e-10,0,0,0,0
7.759036145,0.674682479,2.698120335,9.335789435e-11,0,0,0,0
7.795180723,0.6779456199,2.698120335,4.823628398e-11,0,0,0,0
7.831325301,0.6812087608,2.698120335,4.366237382e-11,0,0,0,0
7.86746988,0.6844719017,2.698120335,7.613604001e-11,0,0,0,0
7.903614458,0.6877350426,2.698120335,9.691649072e-11,0,0,0,0
7.939759036,0.6909981835,2.698120335,1.293724177e-10,0,0,0,0
7.975903614,0.6942613244,2.698120335,1.197363445e-10,0,0,0,0
8.012048193,0.6975244653,2.698120335,5.386629528e-11,0,0,0,0
