t,growth,D1,D2,event,event_S,event_B,theta_deg
4.469879518,0.4318832015,2.485102607,9.322403498e-12,0,0,0,8.537736463e-07
4.506024096,0.4354811662,2.485102607,5.655611733e-12,0,0,0,0
4.542168675,0.439079131,2.485102607,8.386296251e-12,0,0,0,0
4.578313253,0.4426770958,2.485102607,8.726331834e-12,0,0,0,0
4.614457831,0.4462750606,2.485102607,5.518913339e-12,0,0,0,1.20741827e-06
4.65060241,0.4498730254,2.485102607,3.538173838e-11,0,0,0,1.20741827e-06
4.686746988,0.4534709901,2.485102607,4.599982547e-11,0,0,0,8.537736463e-07
4.722891566,0.4570689549,2.485102607,3.223259727e-11,0,0,0,0
4.759036145,0.4606669197,2.485102607,6.937255192e-12,0,0,0,0
4.795180723,0.4642648845,2.485102607,3.087808023e-11,0,0,0,8.537736463e-07
4.831325301,0.4678628493,2.485102607,5.593281517e-11,0,0,0,8.537736463e-07
4.86746988,0.471460814,2.485102607,3.100697246e-11,0,0,0,0
4.903614458,0.4750587788,2.485102607,3.063600342e-11,0,0,0,8.537736463e-07
4.939759036,0.4786567436,2.485102607,4.868847712e-11,0,0,0,0
4.975903614,0.4822547084,2.485102607,3.292225886e-11,0,0,0,8.537736463e-07
5.012048193,0.4858526732,2.485102607,1.499036179e-11,0,0,0,8.537736463e-07
5.048192771,0.4894506379,2.485102607,2.153650338e-11,0,0,0,0
5.084337349,0.4930486027,2.485102607,4.354441775e-11,0,0,0,1.20741827e-06
5.120481928,0.4966465675,2.485102607,1.701119315e-11,1,1,0,1.20741827e-06
5.156626506,0.5002445323,2.485102607,4.749902413e-11,1,1,0,1.20741827e-06
5.192771084,0.5038424971,2.485102607,4.028097362e-11,0,0,0,0
5.228915663,0.5074404618,2.485102607,2.431046058e-11,0,0,0,0
5.265060241,0.5110384266,2.485102607,5.604474789e-11,0,0,0,0
5.301204819,0.5146363914,2.485102607,4.146634051e-11,0,0,0,0
5.337349398,0.5182343562,2.485102607,3.094270046e-11,0,0,0,0
5.373493976,0.5218323209,2.485102607,4.409225641e-11,0,0,0,0
5.409638554,0.5254302857,2.485102607,6.262702601e-11,0,0,0,0
5.445783133,0.5290282505,2.485102607,3.146062801e-11,0,0,0,1.20741827e-06
5.481927711,0.5326262153,2.485102607,5.160910062e-11,0,0,0,0
5.518072289,0.5362241801,2.485102607,5.507195874e-11,0,0,0,0
5.554216867,0.5398221448,2.485102607,3.744750328e-11,0,0,0,8.537736463e-07
5.590361446,0.5434201096,2.485102607,5.551275782e-11,0,0,0,8.537736463e-07
5.626506024,0.5470180744,2.485102607,3.698795439e-11,0,0,0,0
5.662650602,0.5506160392,2.485102607,7.945023941e-11,0,0,0,0
5.698795181,0.554214004,2.485102607,4.10949234e-11,0,0,0,8.537736463e-07
5.734939759,0.5578119687,2.485102607,2.838977612e-11,0,0,0,0
5.771084337,0.5614099335,2.485102607,5.315986133e-11,0,0,0,8.537736463e-07
5.807228916,0.5650078983,2.485102607,4.225440976e-11,0,0,0,0
5.843373494,0.5686058631,2.485102607,2.492122695e-11,0,0,0,0
5.879518072,0.5722038279,2.485102607,6.573934033e-11,0,0,0,8.537736463e-07
5.915662651,0.5758017926,2.485102607,5.765795655e-11,0,0,0,0
5.951807229,0.5793997574,2.485102607,4.280438233e-11,0,0,0,8.537736463e-07
5.987951807,0.5829977222,2.485102607,2.303618897e-11,0,0,0,0
6.024096386,0.586595687,2.485102607,3.043140073e-11,0,0,0,0
6.060240964,0.5901936518,2.485102607,5.627858564e-11,0,0,0,0
6.096385542,0.5937916165,2.485102607,2.852719695e-11,0,0,0,0
6.13253012,0.5973895813,2.485102607,3.286610657e-11,0,0,0,0
6.168674699,0.6009875461,2.485102607,6.305977422e-11,0,0,0,0
6.204819277,0.6045855109,2.485102607,3.21851729e-11,0,0,0,0
6.240963855,0.6081834757,2.485102607,6.133757861e-12,0,0,0,0
6.277108434,0.6117814404,2.485102607,8.170776563e-12,0,0,0,0
6.313253012,0.6153794052,2.485102607,9.842942162e-12,0,0,0,8.537736463e-07
6.34939759,0.61897737,2.485102607,1.35226424e-11,0,0,0,0
6.385542169,0.6225753348,2.485102607,1.225876278e-11,0,0,0,0
6.421686747,0.6261732996,2.485102607,2.961006947e-11,0,0,0,0
6.457831325,0.6297712643,2.485102607,3.277959206e-11,0,0,0,0
6.493975904,0.6333692291,2.485102607,2.739167658e-11,0,0,0,0
6.530120482,0.6369671939,2.485102607,1.031696539e-11,0,0,0,0
6.56626506,0.6405651587,2.485102607,1.395062517e-11,0,0,0,0
6.602409639,0.6441631235,2.485102607,3.458311868e-11,0,0,0,8.537736463e-07
6.638554217,0.6477610882,2.485102607,4.416144351e-11,0,0,0,8.537736463e-07
6.674698795,0.651359053,2.485102607,2.293337206e-11,0,0,0,0
6.710843373,0.6549570178,2.485102607,1.937342395e-11,0,0,0,0
6.746987952,0.6585549826,2.485102607,8.461797869e-12,0,0,0,0
6.78313253,0.6621529474,2.485102607,1.297726997e-11,0,0,0,0
6.819277108,0.6657509121,2.485102607,8.330092694e-12,0,0,0,0
6.855421687,0.6693488769,2.485102607,1.063982722e-11,0,0,0,0
6.891566265,0.6729468417,2.485102607,8.877883462e-12,0,0,0,0
6.927710843,0.6765448065,2.485102607,8.930737371e-12,0,0,0,0
6.963855422,0.6801427712,2.485102607,3.909929443e-12,0,0,0,0
7,0.683740736,2.485102607,2.512233459e-11,0,0,0,0
